1553299200 10075190 514
1553299201 31308950 2769
1553299201 6.06505e+07 1738
1553299201 80614935 849
1553299202 5.58639e+07 2396
1553299203 2.87299e+06 2895
1553299203 6.6255e+07 2516
1553299203 9.8671e+07 620
1553299207 32244180 7042
1553299212 9635250 119
1553299216 18000130 7042
1553299217 2.80435e+07 1864
1553299217 8.21164e+07 2002
1553299217 7.17995e+07 2066
1553299220 16828825 398
1553299223 24970325 1820
1553299224 1.09479e+07 3316
1553299225 92381475 4419
1553299230 67788565 3997
1553299231 49517835 2377
1553299231 67191450 339
1553299231 8.27794e+07 954
1553299233 15612405 181
1553299233 2.90753e+07 194
1553299235 86743455 2690
1553299236 68660110 302
1553299236 89922145 266
1553299238 82828925 2854
1553299239 21942305 4581
1553299240 74470580 2214
1553299241 3.24885e+07 5066
1553299242 5201440 511
1553299242 67827370 2620
1553299245 1.87971e+06 372
1553299248 6.5482e+07 1469
1553299250 8332245 116
1553299251 82027170 175
1553299253 7.49439e+07 1293
1553299253 92894910 2440
1553299258 5.96897e+06 174
1553299261 8.30207e+06 502
1553299263 9.41348e+07 2307
1553299265 6.86669e+06 119
1553299265 31900000 484
1553299267 16184470 3350
1553299267 6.94411e+07 475
1553299267 8.59415e+07 322
1553299273 88994355 2479
1553299276 60445150 2011
1553299277 4.12455e+06 7472
1553299277 38262245 677
1553299277 44296510 311
1553299277 6.14156e+07 263
1553299278 54558140 2173
1553299278 84026875 2051
1553299279 7.51583e+07 274
1553299279 95771540 3478
1553299280 9.245e+06 3385
1553299280 12468740 2241
1553299280 72478135 230
1553299281 4043490 492
1553299281 52710190 639
1553299281 94628745 4117
1553299283 26210520 2677
1553299284 17169130 294
1553299286 7.06141e+07 3007
1553299294 2.85459e+07 3255
1553299295 17936135 3963
1553299297 9.93279e+07 1912
1553299303 8.45986e+07 699
1553299306 19423080 1251
1553299307 12838230 5504
1553299307 59719535 2749
1553299309 8.16289e+07 216
1553299310 8.78384e+07 2402
1553299312 59612425 3186
1553299314 2.13178e+07 2893
1553299314 31567720 1015
1553299315 28658065 2946
