1553299260 25.59 900.30
1553299320 25.59 900.10
1553299380 25.49 900.10
1553299440 25.49 900.30
1553299500 25.49 900.20
1553299560 25.49 900.20
1553299620 25.39 900.20
1553299680 25.40 900.40
1553299740 25.40 900.30
1553299800 25.40 900.40
1553299860 25.40 900.20
1553299920 25.40 900.50
1553299980 25.40 900.30
1553300040 25.30 900.30
1553300100 25.30 900.40
1553300160 25.30 900.30
1553300220 25.30 900.50
1553300280 25.30 900.50
1553300340 25.20 900.60
1553300400 25.20 900.50
1553300460 25.20 900.50
1553300520 25.20 900.60
1553300580 25.20 900.60
1553300640 25.20 900.60
1553300700 25.10 900.70
1553300760 25.10 900.70
1553300820 25.10 900.80
1553300880 25.10 900.90
1553300940 25.10 900.70
1553301000 25.10 900.90
1553301060 25.10 900.90
1553301120 25.00 900.80
1553301180 25.00 900.90
1553301240 25.00 900.90
1553301300 25.00 900.70
1553301360 25.00 900.90
1553301420 25.00 900.70
1553301480 25.00 900.90
1553301540 25.00 901.00
1553301600 25.00 901.00
1553301660 25.00 901.00
1553301720 25.00 901.00
1553301780 25.00 900.90
1553301840 25.00 901.00
1553301900 25.00 900.90
1553301960 24.90 901.10
1553302020 24.90 900.80
1553302080 24.90 901.00
1553302140 24.90 901.00
1553302200 24.90 901.10
1553302260 24.90 900.90
1553302320 24.90 901.00
1553302380 24.80 901.00
1553302440 24.80 901.00
1553302500 24.80 901.10
1553302560 24.80 900.90
1553302620 24.80 901.20
1553302680 24.80 901.10
1553302740 24.80 901.10
1553302860 24.80 901.30
1553302920 24.70 901.10
1553302980 24.70 901.10
1553303040 24.70 901.10
1553303100 24.70 901.10
1553303160 24.70 901.10
1553303220 24.70 901.00
1553303280 24.70 901.00
1553303340 24.60 901.10
1553303400 24.60 901.30
1553303460 24.60 901.30
1553303520 24.60 901.40
1553303580 24.60 901.50
1553303640 24.60 901.30
1553303700 24.60 901.30
1553303760 24.60 901.40
1553303820 24.60 901.40
1553303880 24.60 901.40
1553303940 24.60 901.50
1553304000 24.60 901.50
1553304060 24.60 901.50
1553304120 24.60 901.60
1553304180 24.61 901.60
1553304240 24.61 901.50
1553304300 24.51 901.80
1553304360 24.51 901.70
1553304420 24.51 901.70
1553304480 24.51 901.60
1553304540 24.51 901.60
1553304600 24.51 901.70
1553304720 24.51 901.80
1553304780 24.51 901.70
1553304840 24.51 901.80
1553304900 24.41 901.90
1553304960 24.41 901.80
1553305020 24.41 902.00
1553305080 24.41 902.00
1553305140 24.41 901.80
1553305200 24.41 902.00
1553305260 24.41 902.00
1553305320 24.31 902.10
1553305380 24.31 902.00
1553305440 24.21 902.00
1553305500 24.21 902.00
1553305560 24.21 902.10
1553305620 24.21 902.10
1553305680 24.11 902.20
1553305740 24.11 902.30
1553305800 24.11 902.30
1553305860 24.01 902.40
1553305920 24.01 902.40
1553305980 23.91 902.40
1553306040 23.91 973.50
1553306100 23.91 902.20
1553306160 23.81 902.20
1553306220 23.81 902.30
1553306280 23.81 902.30
1553306340 23.71 902.40
1553306460 23.71 902.40
1553306520 23.71 902.40
1553306580 23.61 902.60
1553306640 23.61 902.40
1553306700 23.62 902.50
1553306760 23.52 902.40
1553306820 23.52 902.40
1553306880 23.42 902.40
1553306940 23.42 902.50
1553307000 23.42 902.40
1553307060 23.42 902.50
1553307120 23.32 902.50
1553307180 23.32 902.50
1553307240 23.22 902.50
1553307300 23.22 902.60
1553307360 23.12 902.40
1553307420 23.12 902.50
1553307540 23.02 902.40
1553307600 23.02 902.60
1553307660 23.02 902.60
1553307720 23.02 902.60
1553307780 23.02 902.80
1553307840 22.92 902.80
1553307900 22.92 902.90
1553307960 22.82 902.90
1553308020 22.82 902.80
1553308080 22.82 902.70
1553308140 22.72 902.80
1553308200 22.72 902.70
1553308260 22.72 902.70
1553308320 22.62 902.60
1553308380 22.62 902.60
1553308440 22.63 902.80
1553308500 22.53 902.80
1553308560 22.53 902.80
1553308620 22.53 902.80
1553308680 22.43 902.60
1553308740 22.43 902.50
1553308800 22.43 902.60
1553308860 22.33 902.50
1553308920 22.33 902.40
1553308980 22.33 902.40
1553309040 22.23 902.40
1553309100 22.23 902.40
1553309160 22.23 902.50
1553309220 22.23 902.50
1553309280 22.23 902.50
1553309340 22.13 902.50
1553309400 22.13 902.50
1553309460 22.13 902.50
1553309520 22.03 902.50
1553309580 22.03 902.30
1553309640 22.03 902.30
1553309700 22.03 902.30
1553309760 22.03 902.60
1553309820 22.03 902.50
1553309880 22.03 902.50
1553309940 21.93 902.70
1553310060 21.93 902.70
1553310120 21.93 902.60
1553310180 21.93 902.60
1553310240 21.93 902.70
1553310300 21.93 902.70
1553310360 21.93 902.80
1553310420 21.83 902.70
1553310480 21.83 902.90
1553310540 21.83 902.80
1553310600 21.83 902.70
1553310660 21.83 902.70
1553310720 21.83 902.70
1553310780 21.83 902.80
1553310840 21.83 902.80
1553310900 21.83 902.80
1553310960 21.83 902.90
1553311020 21.83 902.90
1553311080 21.83 903.00
1553311140 21.83 902.90
1553311200 21.83 903.00
1553311260 21.73 902.90
1553311320 21.73 903.00
1553311380 21.73 902.90
1553311440 21.73 902.90
1553311500 21.73 903.00
1553311560 21.73 903.10
1553311620 21.63 902.90
1553311680 21.73 903.00
1553311740 21.63 902.90
1553311800 21.63 903.00
1553311860 21.63 903.00
1553311920 21.64 902.90
1553311980 21.64 903.00
1553312040 21.64 903.00
1553312100 21.64 902.90
1553312160 21.64 903.00
1553312220 21.54 902.90
1553312280 21.54 903.00
1553312340 21.54 903.10
1553312400 21.54 903.00
1553312460 21.54 903.00
1553312520 21.54 903.00
1553312580 21.54 903.00
1553312640 21.54 902.90
1553312700 21.44 903.00
1553312760 21.44 902.90
1553312820 21.44 902.90
1553312880 21.44 903.00
1553312940 21.44 903.00
1553313000 21.44 903.00
1553313060 21.44 903.00
1553313120 21.44 903.10
1553313180 21.44 902.90
1553313240 21.44 903.00
1553313300 21.34 903.00
1553313360 21.34 902.90
1553313420 21.34 903.10
1553313480 21.34 903.10
1553313540 21.34 903.00
1553313660 21.34 903.10
1553313720 21.34 903.00
1553313780 21.34 903.10
1553313840 21.34 903.00
1553313900 21.34 902.90
1553313960 21.24 902.90
1553314020 21.24 902.80
1553314080 21.24 902.80
1553314140 21.24 902.80
1553314200 21.24 902.60
1553314260 21.24 902.80
1553314320 21.24 902.90
1553314380 21.24 903.00
1553314440 21.24 902.90
1553314500 21.24 903.00
1553314620 21.24 903.00
1553314680 21.24 902.90
1553314740 21.14 903.00
1553314800 21.14 902.90
1553314860 21.14 902.80
1553314920 21.14 902.80
1553314980 21.14 902.90
1553315040 21.14 902.90
1553315100 21.14 902.90
1553315160 21.14 903.00
1553315220 21.14 903.00
1553315280 21.14 902.80
1553315340 21.14 902.90
1553315400 21.14 902.70
1553315460 21.14 902.70
1553315520 21.14 902.80
1553315580 21.14 902.80
1553315640 21.14 902.70
1553315700 21.14 902.70
1553315760 21.14 902.80
1553315820 21.14 902.80
1553315880 21.14 902.70
1553315940 21.14 902.70
1553316000 21.04 902.70
1553316060 21.04 902.60
1553316120 21.04 902.70
1553316180 21.04 902.60
1553316240 21.04 902.60
1553316300 21.04 902.50
1553316360 21.04 902.50
1553316420 21.04 902.70
1553316480 21.04 902.60
1553316540 21.04 902.70
1553316600 21.04 902.50
1553316660 21.04 902.60
1553316720 21.04 902.60
1553316780 21.04 902.60
1553316840 21.04 902.70
1553316900 21.04 902.70
1553316960 21.04 902.70
1553317020 21.04 902.60
1553317080 21.04 902.50
1553317140 21.04 902.50
1553317260 21.04 902.50
