# s 1550970002
# r 2
# r 2
0	74716013   	216	400.0	0000010000000000000000000000000000000000000000000000000000000000	0000000000001000000000000000000000000000000000000000000000000000
1	83207080   	240	400.0	0000000000000000000000010000000000000000000000000000000000000000	0000000000000000010000000000000000000000000000000000000000000000
# s 1550970021
# r 3
0	14443574   	42	400.0	0000000000000000000000000000000000000000000000000000000000100000	0000000000000000000000110000000000000000000001000000000000000000
1	47442857   	144	400.0	0000000000000000000000000010000000000000000000000000000000001000	0000000000000001010000000000000000000000000100010000000000000000
# s 1550970022
# r 3
0	31024437   	96	400.0	0000000000000000000000000000000000000000100000000000000000000000	0100000000000000000000000000000000000000000000000010000000000000
1	46260991   	144	400.0	0000000000000000000000000000000000000000000000000000000000100000	0000000000000000000000000000000001000000000000000000000000000000
2	76206576   	237	2625.0	0000000000000000000000000000000000000000000001000000000000000000	0000000000000000000000000000010000000000000000000000000000000000
# s 1550970023
# r 4
0	7907487   	47	400.0	0000000000000000000000000000000000000000000000000000010000000000	0000000001000000000000000000000000000000000000000000000000000000
1	55722062   	172	400.0	0000000000100000000000000000000000000000000000000000000000000000	0000000000000000000000100000000000000000000000000000000000000000
2	58902216   	181	400.0	0000000000000100000000000000000000000100000000000000000000000000	0000000000000000001000000000000000000000000000000000000000000000
# s 1550970024
# r 4
# s 1550970025
# r 1
0	19217843   	59	400.0	0000000000000000000000000000000000000000001000000000000000000000	0000000000000000000000000000000000000000000001000000000000000000
# s 1550970026
# r 1
0	74957234   	228	400.0	0000000000000000000000000000000000000000000010000000000000000000	0000000000000000000000000000000000000000100000000000000000000000
# s 1550970027
# r 2
0	71652802   	220	400.0	0000000000000010000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000011000000000
1	77922634   	239	1625.0	0000000000000000000001000000000000000000001000000000000000000000	0000000000000000000000000000000000000001000000000000000000000000
# s 1550970028
# r 2
0	55619944   	170	400.0	0000000000000000010000000000000000000000000000010000000000000000	0000000000000000000000000000000000000000000000000010000000000000
1	97163302   	299	400.0	0000000000000000010000000000000000000000000000010000000000000000	0000000000000000000000000000000000000000000000000000000001000000
# s 1550970029
# r 1
0	91180844   	306	400.0	0000000000000000000000000000001000000000000000000000000000000000	0000000000000000000000010000000000000000000001000000000000000000
# s 1550970030
# r 5
0	19001036   	59	400.0	0000000000000000000000000000000000000000000000000000000000100000	0000000010000000000000000000000000000000000100000000000000000000
1	72738663   	215	400.0	0000000000000000000000000000000000100000000000000000000000000000	0000000000000000000000000000000000000000000000100000000000000000
2	80493856   	195	400.0	0000000000000000001100000000000000000000010000000000000000000000	0000000000000000000000000100000000000000000000000000000000000000
# s 1550970031
# r 0
# s 1550970032
# r 2
0	24583510   	72	400.0	0000000000000000000000000000000000000000000000000001000000000000	0000000000000000000000000000000000000000000000000000000000000010
1	51860024   	158	400.0	0000000000000000000000000000000000000000000000010000000000000000	0000000000000100000000000000000000000000000000000000000000000010
# s 1550970033
# r 2
# s 1550970034
# r 1
0	61448911   	197	400.0	0000000001000000000000000000000000000001000000000000000000000000	0000001000000000000000000000000000000000000000000000000000000000
# s 1550970035
# r 0
# s 1550970036
# r 1
# s 1550970037
# r 0
# s 1550970038
# r 0
# s 1550970039
# r 2
0	1580418   	4	400.0	0000000000000000000000000000001000000000000000000000000000000011	0000000000000000000000000000000000000000000000100000000000000000
# s 1550970040
# r 6
# s 1550970041
# r 1
# s 1550970042
# r 1
# s 1550970043
# r 1
# s 1550970044
# r 2
# s 1550970045
# r 1
# s 1550970046
# r 1
# s 1550970047
# r 4
0	70354690   	209	400.0	0000000000010000000000000000000000000000000000000000000000000100	0000000000000000000000000000000000000000000000000000000010000000
1	89850487   	269	400.0	0000000000100000000000000000000000000000001100000000000000000000	0000000000000000000000000000000000000000000000000000000000100000
2	97688739   	292	400.0	0000000000100000000000000000000000000000000000000001000000000000	0000000000000000000000000100000000000000000000000000000000000000
# s 1550970048
# r 3
0	11636156   	37	400.0	0000000000000000000000000000000000000000000000000000000010000000	0010000000000000000000000000000000000000000000000000000000000000
1	21730331   	67	400.0	0000000000000000000000000000000000000000100000000000000000000000	0000000000000000000000000000000000000000010000000000000000000000
2	46548853   	142	400.0	0000000000000000000000000000000000000000001000000000000000000000	0000000000000000000000000000000000000000001000000000000000000000
# s 1550970049
# r 2
# s 1550970050
# r 3
0	6125588   	17	400.0	0000000000000000000000000000000000000000000000000010000000000000	0000000000000000000000001000000000000000000000000000000000000000
1	17441477   	52	400.0	0000000000000000000000000000000010000000000000000000000000000000	0000000000001000000000000000000000000000000000000000000000000000
2	84466398   	243	400.0	0000000100000000000000000000000000000000000000000000100000000000	0000000000000000000000000000000000000010000000000000000000000000
# s 1550970051
# r 3
0	58823698   	174	400.0	0000000000000000000000001000000000000100000000000000000000000000	0000000000000001000000000000000000000000000000000000001000000000
# s 1550970052
# r 0
# s 1550970053
# r 4
0	43179228   	136	400.0	0000000000000000000000001000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000100000000000000000
1	61157388   	193	2625.0	0000000000000001000000000000000000000000000000000000000000000000	0000000000100000000000000000000000000000000000000000000000000000
# s 1550970054
# r 0
# s 1550970055
# r 4
0	7604339   	27	400.0	0000000000000000100010000000000000000000000000000000100000000000	0000000000000000000000000000000000000000000000000100000000000000
1	22231961   	71	400.0	0000000000000001000000000000000000000010000000000000000000000000	0000000000000000000000000000000000000000010000000000000000000000
2	87984159   	262	400.0	0000100000000000000000000000000000000000000000000000001000000000	0000000000000010000000000000000000000000000000000000000000000000
# s 1550970056
# r 1
0	70530147   	215	400.0	0000000000000000001000000000000001000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000000100000
# s 1550970057
# r 3
# s 1550970058
# r 2
0	32570671   	116	400.0	0000000000010000000000000000000000000000000000000000000000000000	0000000000000000001000000000000000000000000000000000000000000000
1	80071703   	267	400.0	0000000000000001000000000000000000000000001000000000000000000000	0000000000000000000000000000000000000000000001000000000000000000
# s 1550970059
# r 3
0	56195355   	177	400.0	0000000000100000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000010000000000000000
# s 1550970060
# r 5
0	78321010   	233	400.0	0000000000000000000000000000000010000000000000000000000000000000	0000000000000000000000000000000100000000000000010000000000000000
1	89286658   	265	400.0	0000000000000000000010000000010000000000000000001000000000000000	0000000000000000000000000000000000000000000000000000000000000010
# s 1550970061
# r 7
0	23163244   	69	400.0	0000000000000000000010000000010000000000000000001000000000000000	0000000000111111111010000000000000000000000000000000000000000000
1	25917832   	77	400.0	0000000000000000000000000000000000000000000000000000000100000000	0000000000000000000000000000000000000000000000000000101111111111
2	64400777   	197	400.0	0000000000000000000000000000000000000000000000000000000010000000	0000000000000000000000000000000000000000000000000000101111111111
3	70005989   	215	400.0	0000000000000000000000000000000000100000000000000000000000000000	0000000001000000000000000000000000000000000000000000000000000000
4	82875233   	255	400.0	0000000000000000000000000000000000000000000000000000010000000000	0000000000000000000000000010000000000000000000000000000000000000
# s 1550970062
# r 0
# s 1550970063
# r 2
0	55297742   	169	400.0	0000000000000000000000000000000000000000000000010000000000000000	0000000000000000000000000000000000000000000000000001000000000000
# s 1550970064
# r 0
# s 1550970065
# r 0
# s 1550970066
# r 4
# s 1550970067
# r 0
# s 1550970068
# r 2
0	31559483   	96	400.0	0000000000000001000000000000000000000000000000000000000000000000	0000000000000000000010000000000000000000000000000000000000000000
1	96351756   	292	400.0	0000000000000000000000000000010000000000000000000000000000000000	0000000000001000000000000000000001000000000000000000000000000000
# s 1550970069
# r 5
0	33959155   	102	400.0	0000000000001000000000000000000000000000000000000000000000000000	0000000000000000001000000000000000000000000000000000000000000000
1	45793426   	138	1375.0	0000000000000000000000000000000001000000000000000000000000000000	0000000000000000000000000000000000000011000000000000000000000000
2	54495464   	163	400.0	0000000000000000000001000000000000000000000000000000000000000000	0000000000000000000000000000001000000000000000000000000000000000
3	65940610   	199	400.0	0000000000001000000000000000000000000000000000000000000000000000	0000000000001000000000000000000000000000000000000000000000000000
# s 1550970070
# r 4
0	15049193   	42	400.0	0000000100000000000000000000000000000000000000000010000000000000	0000000000000000000000100000000000000000000000000000000000000000
1	41691777   	119	400.0	0000000000000000000000000000000000100000000000000000000000000000	0000000000000000000000000000000000000000000000010000000000000000
2	45451323   	26	400.0	0000000000000000000000000000000001000000000000000000000000000000	0000000000000000000000000000000000000000000000010000000000000000
# s 1550970071
# r 4
0	8316103   	40	400.0	0000000000000000000000000000001100000000000000000000000000000000	0000000000000000000000000000000000000000000000000100000000000000
1	21253649   	68	400.0	0000000000000000000000000000001100000000000000000000000000000000	0000000000000000000000000000000000000000000000000001000000000000
2	34618296   	112	400.0	0000000000000001000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000100000000000000000000000000
3	72746153   	240	400.0	0000000000000000010000000000000000000000000000000000000000000000	0000000000000010000000000000000000000000000000000000000000000000
# s 1550970072
# r 1
0	35622801   	121	400.0	0000000000100000000000000000000000000000000000000000000000000000	0000000000000110000000000000000000000000100000000000000000000000
# s 1550970073
# r 4
0	30379926   	101	400.0	0000000000000000000000000000000100000000000000000100000000000000	0000000000000000000000000000000000000000000000001000000000000000
1	39312856   	132	400.0	0000000000000000000000000000000100000000000000000100000000000000	0000000000000000000000000000000000000001000000000000000000000000
# s 1550970074
# r 3
0	35134743   	107	400.0	0000000001000000000000000000000000000000000001000000000000000000	0000000000001000000000000000000000000000000000000000000000000000
# s 1550970075
# r 5
0	19297455   	58	400.0	0000000010000000000000000000000000000000000000000000000000000000	0000000000001000000000000000000000000000000000000000000001000000
1	47306174   	141	400.0	0000001000000000000000000000000000000000000000000000000000000000	0000000000000000000010000000000000000000000000000000000000000000
2	49499703   	147	400.0	1000000000000000000000000000000000000000000000000000000000000000	0000000000000100000000000000000000000000000000000000000010000000
# s 1550970076
# r 3
0	18847174   	133	400.0	0000000000000000000000000000000000000001000000000000000000000000	0000000000000000000000000000000000000000000000000000001000000000
1	40762414   	259	400.0	0000000010000000000000000000000000000000000000000000000000000000	0000000000000000000010000000000000000000000000001000000000000000
2	65147392   	192	400.0	0000000010000000000000000000000000000000000000000000000000000000	0000000000000000000000000010010000000000100000000000000000000000
# s 1550970077
# r 3
0	13719281   	40	400.0	0000000001000000000000000000000000000000000000000000000000000000	0000000000000000000001000000000000000000000000000001000000000000
1	21333410   	62	400.0	0000000000000000000000000000000000000000010000000000000001000000	0000000000000000000000000000000000000000000010000000000000000000
# s 1550970078
# r 3
0	16866743   	48	400.0	0000000000000000000000000000000000000000000000000010000000000000	0100000000000000000000000000000000000000000000000000000000000000
1	65881434   	192	400.0	0000000000000000000001000000000000000000001000000000000000000000	0000000000000100000000000000000000000000000000000000000000001000
# s 1550970079
# r 5
0	27306815   	79	400.0	0000000000000000000000000000001000000000000000000000000000000010	0000000000000000000000000000000100000000000000000010000000000000
1	50387387   	149	400.0	0100000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000100000000000000000010000000000000
2	74058349   	223	400.0	0000000000100000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000010000000000
3	82764056   	250	400.0	0000110000000000000000000000000000000000000000000001000000000000	0000000000000000000000000000000000000000001000000000000000000000
# s 1550970080
# r 1
# s 1550970081
# r 2
0	32123137   	101	400.0	0001000000000000000000000000000000000010000000000000000000000000	0000000000000000010000000000000000000000000000000000000000000000
# s 1550970082
# r 2
# s 1550970083
# r 57
0	25983944   	80	400.0	0000000000000000000000000000000000000000000000000100000000000000	0000000000000000000001000000000000000000000000000000000000000000
# s 1550970084
# r 69
# s 1550970085
# r 77
# s 1550970086
# r 76
# s 1550970087
# r 75
# s 1550970088
# r 78
# s 1550970089
# r 81
# s 1550970090
# r 80
# s 1550970091
# r 71
# s 1550970092
# r 78
# s 1550970093
# r 77
# s 1550970094
# r 75
# s 1550970095
# r 76
# s 1550970096
# r 79
# s 1550970097
# r 77
# s 1550970098
# r 81
# s 1550970099
# r 81
# s 1550970100
# r 79
# s 1550970101
# r 83
# s 1550970102
# r 73
# s 1550970103
# r 80
# s 1550970104
# r 80
# s 1550970105
# r 78
# s 1550970106
# r 77
# s 1550970107
# r 78
# s 1550970108
# r 78
# s 1550970109
# r 78
# s 1550970110
# r 79
# s 1550970111
# r 76
# s 1550970112
# r 66
# s 1550970113
# r 79
# s 1550970114
# r 80
# s 1550970115
# r 77
# s 1550970116
# r 82
# s 1550970117
# r 78
# s 1550970118
# r 74
# s 1550970119
# r 74
# s 1550970120
# r 77
# s 1550970121
# r 78
# s 1550970122
# r 78
# s 1550970123
# r 81
0	2621454   	17	400.0	1100000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000000000100
# s 1550970124
# r 81
# s 1550970125
# r 79
# s 1550970126
# r 81
# s 1550970127
# r 74
# s 1550970128
# r 80
# s 1550970129
# r 78
# s 1550970130
# r 68
# s 1550970131
# r 77
# s 1550970132
# r 73
# s 1550970133
# r 77
# s 1550970134
# r 77
# s 1550970135
# r 77
# s 1550970136
# r 81
# s 1550970137
# r 80
# s 1550970138
# r 78
# s 1550970139
# r 80
# s 1550970140
# r 74
# s 1550970141
# r 76
# s 1550970142
# r 75
# s 1550970143
# r 74
# s 1550970144
# r 79
# s 1550970145
# r 80
# s 1550970146
# r 83
# s 1550970147
# r 79
# s 1550970148
# r 79
# s 1550970149
# r 81
# s 1550970171
# r 32
# s 1550970172
# r 75
# s 1550970173
# r 75
# s 1550970174
# r 80
# s 1550970175
# r 78
# s 1550970176
# r 76
# s 1550970177
# r 76
# s 1550970178
# r 76
# s 1550970179
# r 78
# s 1550970180
# r 76
# s 1550970181
# r 77
# s 1550970182
# r 73
# s 1550970183
# r 79
# s 1550970184
# r 76
# s 1550970185
# r 80
# s 1550970186
# r 72
# s 1550970187
# r 72
# s 1550970188
# r 75
# s 1550970189
# r 76
# s 1550970190
# r 55
# s 1550970191
# r 59
# s 1550970192
# r 74
# s 1550970193
# r 75
# s 1550970194
# r 78
# s 1550970195
# r 76
# s 1550970196
# r 78
# s 1550970197
# r 75
# s 1550970198
# r 79
# s 1550970199
# r 80
# s 1550970200
# r 81
# s 1550970201
# r 80
# s 1550970202
# r 70
# s 1550970203
# r 45
# s 1550970204
# r 73
# s 1550970205
# r 67
# s 1550970206
# r 80
# s 1550970207
# r 77
# s 1550970208
# r 81
# s 1550970209
# r 79
# s 1550970210
# r 77
# s 1550970211
# r 79
# s 1550970250
# r 81
# s 1550970251
# r 77
# s 1550970252
# r 72
# s 1550970253
# r 69
# s 1550970254
# r 81
# s 1550970255
# r 79
# s 1550970256
# r 73
# s 1550970257
# r 79
# s 1550970258
# r 80
# s 1550970259
# r 75
# s 1550970260
# r 80
# s 1550970261
# r 37
0	44257270   	121	737.5	0000000000000000000001000000000001000000000000000000001111111111	0000000000000000000000000000000000000000010000000000000000000000
1	54990627   	153	400.0	0000000000000000000000000000000000000000000000000000010000000000	1000000000000000000000000000000000000000000000000000000000000000
2	98312665   	280	400.0	0000100000000000000000000000000000000000010000000000000000000000	0000000000000000000000100000000000000000000000000000000010000000
# s 1550970262
# r 7
0	15731074   	54	400.0	0000000000000000000010000000000000000000000000000000000000000010	0000000000000000011000000000000000000000000000010000000000000000
1	17911545   	60	400.0	0000000000000001000000000000000000000000000000000000000000000000	0000010000000000000000000000000000000000000000000000000000000000
2	26954200   	87	400.0	0000000000000001000000000000000000000000000000000000000000000000	0000000000000000001000000000000000000010000000000000000000000000
3	42967580   	133	400.0	0000000000001000000000000000000000000000000000000000000000000000	0000000000000000000001000000000000000000000000000000000000000000
4	59748351   	182	400.0	0000000000000000000000000000000000100000000000000000000000000000	0000000000000000000000000100000000000000000000000000000000000000
5	92335422   	278	400.0	0000000110000000000000000000000000000000000000001000000000000000	0000000000000000000000000000000000000000000000100000000000000000
# s 1550970263
# r 4
0	28424534   	89	400.0	0000000000000000000000000100000000100000000000000000000000000000	0000000000000000000000000000000000000000000001000000000000000000
1	39037258   	120	400.0	0000000000000000000000000000000000000000000000000000000001000000	0000000000000000000000000000000000000000000010000000000000000000
2	58899629   	179	400.0	0000000000000000000000000000000000000000000000001000000000000000	0000000000000000000000000000000000000000000010000000000000000000
3	82327791   	324	400.0	0000000000000000000000000000000000000000000000000010000000000000	0000000000000000000000100000000000000000000000001000000000000000
# s 1550970264
# r 5
0	8232237   	29	400.0	0000000000000000000000000000000000000010000000000100000000000000	0000000110000000000000000000000000000011000000000000000000000000
1	31862859   	100	400.0	0000000000100000000000000000000000000000000000000000000000000000	0010000000000000000000000000000000000000000000000000000000000000
2	55509678   	170	400.0	0000110000000000000000000000000000000000000000000000100000000000	0000000000000000000000010000000000000000000000000000000000000000
3	91582967   	284	400.0	0000000000000000000010001000000000000000000000000010000000000000	0000000000000000000000000000000000000000000000000000100000000000
# s 1550970265
# r 4
0	11954863   	39	400.0	0000000010000000000000000000000000000000000000000000000000000000	0000000000000000000000010000000000000000000000000000000000000000
1	15990017   	51	400.0	0000000000000000000000000000000000000000000000010000000000000000	0000000000000000000000000000001000000000000000000000000000000000
2	23123726   	71	400.0	0000001000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000001000000000000000000000000000000000
3	64554245   	191	400.0	0000000000000000000000000000000100000000000000000100000000000000	0000000000000000000000000000001000000000000000000000000000000000
# s 1550970266
# r 2
0	81611280   	266	400.0	0000000000000000000000000000000000000000000000000100000000000000	0000000000000000000000000100000000000000000010000000000000000000
# s 1550970267
# r 2
0	26485212   	182	400.0	0000000010000000000000000000000000000000000000000000000000000100	0000000000000000000000000010000000000000000000000000000000000000
1	89056663   	303	400.0	0000000000000000000000000000000000000000001000000000000000000000	0000000000000011000000000000000000000000000000000000000000000000
# s 1550970268
# r 1
# s 1550970269
# r 0
# s 1550970270
# r 1
0	78327042   	239	400.0	0000000000000000010000000000000000000000000000000000000000000001	0000000000000000000000000000000000000000001000000000000000000000
# s 1550970271
# r 1
# s 1550970272
# r 1
# s 1550970273
# r 0
# s 1550970274
# r 4
# s 1550970275
# r 3
0	17017254   	54	400.0	0000000000000000000000000100000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000010000000
1	46628318   	141	400.0	0000000000000001000000000000000000000000000000000000000000000000	0000100000000000000000000000000000000000000000000000000000000000
2	58127214   	84	400.0	0000000000000010000000000000000000000000001000000000000000000000	0000000000000000000000000000001000000000000000000000000000000000
# s 1550970276
# r 5
# s 1550970277
# r 1
0	22917078   	74	400.0	0000010000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000010000000000000000000000000000000010
# s 1550970278
# r 4
# s 1550970279
# r 1
# s 1550970280
# r 8
0	45119236   	42	400.0	0000000100000000000000000000000000000000000000000000000000000000	0000000000000000000000001000000000000000000000000000111111111111
1	47930319   	162	400.0	0000000000000000000000000000000000000000000000000000100000000000	0000000000000000000100001000000000000000000000000001111111111111
2	49097463   	165	400.0	0000000000000000000000000100000000000000000000100000000000000000	0000000000000000000101001110011010000000000000000000111111111111
3	50355818   	168	400.0	0000000000000000000000100000000000000000000000000000000000000010	0000000000000000000000001010011000000000000000000000101111111111
4	51558232   	172	400.0	0000000000000100000000000000000010000000000000000000000000000000	0000000000000000000000000000001000000000000000000000101111111111
# s 1550970281
# r 4
0	39372476   	109	400.0	0000000000000001000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000001000000000000000000
1	63060099   	194	400.0	0110000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000100000000000000000000000000000000000000
2	70291485   	217	400.0	0000000000000010000000000000000000000000000000000000001000000000	0000000000000000010000000000000000000000000000000000000000000000
3	83139513   	255	400.0	0100000000000000000000000000000000000000000000000000000000000000	0000000000001000000000000000000000000000000000000000000000001000
# s 1550970282
# r 4
# s 1550970283
# r 4
0	78750290   	253	400.0	0000000000000000000000000000000000000000001000000000000000000000	0000100000000000000000000000000000000000000000000000000000000000
1	84697316   	272	400.0	0000000000000000000010000000000000000000000000000001000000000000	0000000000000000000000000000001000000000000000000000000000000000
# s 1550970284
# r 1
0	26814566   	91	400.0	0000000000000000000000000000000000000000000000000000000100000000	0000000000000001000000000000000000000010000000000000000000000000
# s 1550970285
# r 2
0	16833639   	55	400.0	0000000000000000000000000000000000000000000000000000000000000001	0000000000000000000000000000000000000000010000000000000000000000
1	51343909   	156	400.0	0000000000000000000000000000000010000000000000000000000000000000	0000000000000000000000000000000000000001000000000000000000000000
# s 1550970286
# r 2
# s 1550970287
# r 2
# s 1550970288
# r 2
0	48514444   	148	400.0	0000000000000000000000010000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000001000000000000
# s 1550970289
# r 1
0	73035727   	225	400.0	0000000000000000000000000000000000000000000000000000000001000000	0000000000000000000000010000000000000000000000000001000000000000
# s 1550970290
# r 4
0	27495440   	86	400.0	0000000000000000000000000000000000000000000000000000000000100000	0001000000000000000000000000000000000000000000000000000000000000
1	51099904   	95	400.0	0000000000000000000000000000000000000000000000000000000000100000	0000000000001000000000000000000000000000000000000000000000000000
2	52565694   	157	400.0	0000000000000000000000000000000000000000000000000000000100000000	0000000000000000000000000000000000000000000001000000000000000000
# s 1550970291
# r 3
0	4195028   	13	400.0	0000000000000000000000000000000000000000000000000000000001000000	0000000000000000000000000000000000000000000000000001000000000000
1	52324127   	159	400.0	0000000000000000000001000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000010000000
# s 1550970292
# r 1
# s 1550970293
# r 3
0	26398815   	100	1375.0	0000000000000000000000000000000000000000000000000000010000000000	0000000000000000000000000000000000000000000000000000000010000000
1	59803734   	206	400.0	0000000000000000000000000000000001000000000000000000000000000000	0000000010000000000000000000000000000000000000000000000000000000
# s 1550970294
# r 3
0	39855535   	129	400.0	0000000000001000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000010000000000000000000
1	79542567   	253	400.0	0000000000000000000000000000000000000000000000000000000000000001	0000000000000000110000000000000000000000000000110000000000000000
# s 1550970295
# r 2
# s 1550970296
# r 2
0	13886876   	42	400.0	0000000000000000000000000000000000000000000000000010000000000000	0001000000000000000000000000000000000000000000000001000000000000
# s 1550970297
# r 6
0	9362259   	28	400.0	0000000000000000000000000000000000000000000000000000001000000000	0000000000000000010000000000000000000000000000000000000000000000
# s 1550970298
# r 4
0	60670705   	282	400.0	0000000000000100000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000100000000000000000
1	99429644   	289	400.0	0000000000000000000000000000000000000000000000000000010000000000	0000000000000000000000000000000000000000000000100000000000000000
# s 1550970299
# r 1
0	96034690   	293	400.0	0000001000000000000000000000000000000000000000000000000000000100	0000010000000000000000000000000000000000000000000000000000000000
# s 1550970300
# r 0
# s 1550970301
# r 2
0	5727615   	19	400.0	0000000000000000000000000000000000000010000000000000000000000000	0000000000000000000000000000000000000000000000000100000000000000
1	28727269   	86	400.0	0000000000000000000000000000000000000010000000000000000000000000	0000000000100000000000000000000000000000000000000000000000000000
# s 1550970302
# r 2
0	23253300   	71	400.0	0000000000010000000000000000000000000000000000000000000000010000	0000000000000000000000000000000100000000000000000000000000100000
1	44041689   	134	400.0	0000000000000000000000000000000000000000000000000000000000000010	0000000000100000000000000000000000000000000000000000000000000000
# s 1550970303
# r 6
0	4935009   	20	400.0	0001000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000010000000000000000
1	18330749   	61	400.0	0000000000001000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000001000000
