# s 1550966402
# r 0
# s 1550966403
# r 1
0	2250961   	4	400.0	0010000000000000000000000000000000000000000000000100000000000000	0000000000000000000000000000000000000000000000000000000010000000
# s 1550966404
# r 0
# s 1550966405
# r 3
0	39740821   	123	400.0	0000000000000000001000000000000000000000000000000000000000000000	0000100000000000000000000000000010000000000000000000000000000000
1	46361216   	144	400.0	0000010000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000010000000000000000000000000
2	99271306   	314	400.0	0000000000000000000000000000000000000001000000000000000000000000	0000011000000000000000000000000000000010000000000000000000000000
# s 1550966406
# r 0
# s 1550966407
# r 1
0	24204312   	79	400.0	0010000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000000001000
# s 1550966408
# r 4
0	4279511   	8	400.0	0000000000000000000000000000000000000000000000000000000000010000	0000000000000000000000000100000000000000000000000000000000000000
1	12177178   	35	400.0	0000000000000000000000000000000010000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000100000000
2	36589397   	119	400.0	0000000000000000000000000000000010000000000000000000000000000000	0000000001000000000000000000000000000000000000000000000000000000
3	71007806   	238	400.0	0000000000000000000000000000000010000000000000000000000000000000	0000000000000000100000000000000000000000000000000000000000000000
# s 1550966409
# r 1
0	98742075   	88	400.0	1000000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000010000000000000000000000000000000000000
# s 1550966410
# r 3
0	98480419   	290	400.0	0000000000100000000000000000000000000000000000010000000000000000	0000000000000000000000000000000000000010000000000000000000000000
# s 1550966411
# r 1
# s 1550966412
# r 2
0	65828882   	229	400.0	0001000000000000000000000000000000000000000000000000000000000000	0000000000000000001000000000000000000000000000000000000000000000
1	90823379   	315	400.0	0000000000000000000010000000000000000000000000001000000000000000	0000000000000000000000000000001000000000000000000000000000000000
# s 1550966413
# r 3
0	36715336   	124	400.0	0000000000000000000110000000000000000000100000000000000000000000	0000000000000000000000000000000000000000000000100000000000000000
1	40058625   	134	400.0	0000000000000000000000000000000000000000000000000000100000000000	0000000000000000000000000000000000000000000000000000000000100000
2	59944002   	202	400.0	0000001000000000000000000000000000000000000000000000000001000000	0010000000000000000000000000000000000000000001000000000000000000
# s 1550966414
# r 2
0	1993369   	136	400.0	0010000000000000000000000000000000000000000000000000000000000000	1000000000000000000000000000000000000001000000000000000000000000
1	76449349   	258	400.0	0010000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000001000000000000000000
# s 1550966415
# r 0
# s 1550966416
# r 0
# s 1550966417
# r 4
0	99732339   	343	400.0	0000000000000000010000000000000000000000000000000000000000000000	0000000000000000000000000000010000000000000000000000000000000000
1	73944182   	251	400.0	0000000000100000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000100000000000000000000000
2	84873818   	289	400.0	0000000000000010000000000000000001000000000000000000000000000000	0000000000000000000000000000000000000000000000000010000000000000
# s 1550966418
# r 3
0	59175184   	207	400.0	0000000000000000010000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000100000000000000000
1	69643133   	236	400.0	0000000000000000010000000000000000000000000000000000000000000000	0000000000000000001000000000000000000000000000000000000000000000
2	87156497   	292	400.0	0010000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000100000000000000000000
# s 1550966419
# r 1
# s 1550966420
# r 3
0	36364361   	111	400.0	0000000000000000000000000000000000000000001000000000000000000000	1000000000000000000000000000000000000000000000000000000000000000
1	40693859   	123	400.0	0000000001000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000000011000
2	96063797   	302	400.0	0010000000000000000000000000000000000000000000000000000000000000	0000000000000000000010000000000000000000000000000000000000000000
