# v 1
# #
# # This is a MuTe raw data file
# # It contains the following data:
# # <FToF> <CToF> <Clk> <Ch>     : Column
# #                                <FToF>        Fine Time-of-Flight counter     -- step: 25 ps
# #                                <CToF>        Coarse Time-of-Flight counter   -- step: 1 ns
# #                                <Clk>         Internal clk-FPGA counter step  -- step:10 ns
# #                                <Ch>        Channel hits
# #  # s <TIME>                  : GPS unix time
# #  # r <RATE>                  : Events rate
# #  # p <LAT> <LON> <ALT>       : GPS data
# #  # w <T> C <P> hPa           : temperature <T> and pressure <P> data
# #  # e <I> mA <V> V <W> W      : Power consumption data, current <I>, voltage <V> and power <W>
# #
0	0	1	42924029   	0000000000000000000000000000000000000000000000000000000000000000
1	0	1	89656151   	0000000000000000000000110000000000000000000000000000000000000000
2	0	1	92241070   	0100000000000000000000000000000000000000000000000000000000000000
# s 1576893604
# r 3
0	0	1	70689403   	0000000000000000000000000000000000000010000000000000000000000000
1	0	1	76065483   	0000000000000000000000000000000000000000000000000000000010000000
2	0	1	92459785   	0000000000000000000000000000000000000000000000000001000000000000
# s 1576893605
# r 3
0	0	1	37079395   	0000000000000000000000000000000000000000100000000000000000000000
1	0	1	44521401   	0000000000000000000000010000000000000000000000000000000000000000
2	0	1	77815850   	0000000000000000000000000000000000000000000010000000000000000000
3	0	1	99250659   	1000000000000000000000000000000000000000000000000000000000000000
# s 1576893606
# r 4
0	0	1	832591   	0000000000000001000000000000000000000000000000000000000000000000
1	0	1	12528663   	0000000000000000000000000000000000000000000000000100000000000000
2	0	1	55593748   	0000000000000000000000000000000000000000000000000000000000000001
# s 1576893607
# r 3
0	0	1	8864655   	0000000000000010000000000000000000000000000000000000000000000000
1	0	1	54854570   	0000000000000000000000000000000010000000000000000000000000000000
2	0	1	83859528   	0000000010000000000000000000000000000000000000000000000000000000
# s 1576893608
# r 3
0	0	1	818853   	0000000000000010000010000000000000000000000000000000000010000000
1	0	1	19082821   	0000000000000000010000000000000000000000000000000000000000000000
2	0	1	30206111   	0000000000000010000000000000000000000000000000000000000000000000
3	0	1	49377157   	0010000000000000000000000000000000000000000110000000000000000000
4	0	1	60877680   	0000000000000000000000000000000000000000010000000000000000000000
5	0	1	92565629   	0000000000000000000000000010000000000000000000000000000000000010
# s 1576893609
# r 6
0	0	1	31980513   	0000000000000000000000000100000000000000000000000000000000000000
1	0	1	34261102   	0000000000000000000000000000000000000000000000000100000000000000
# s 1576893610
# r 2
0	0	1	85166310   	0000000000001000000000000000000000000000000000000000000000000000
1	0	1	96772073   	0000000000000000000000000000000000000000000000000000000000000100
# s 1576893611
# r 2
0	0	1	36657084   	0000000000000000000000000000001000000000000000000000000000000000
1	0	1	46406397   	0000000000000000000000000000000000000000000000000000010000000000
2	0	1	65449373   	0000000000000000000000000000010000000000000000000000000000000000
3	0	1	86661212   	1000000000000000000000000000000000000000000000000001000000000000
# s 1576893612
# r 4
0	0	1	19406735   	0000000000000000000000000000000000000000000000000000000000000100
1	0	1	31107898   	0000000000000000000000000000000000000000000001000000000000000000
2	0	1	52505978   	0000000000000000000000000000000000000000000001000000000000000000
3	0	1	70973924   	0000100000000000000000000000000000000000000000000001000000000000
4	0	1	73755486   	0000000000000000000000000100000000000000000000000000000000000000
# s 1576893613
# r 5
0	0	1	46428794   	0010000000000000000000000000000000000000000000000000000000000000
1	0	1	48558681   	0000000000000000000000000100000000000000000000000000000000000000
2	0	1	60569798   	0000000000000000000000000000000000000000000000000000000010000000
3	0	1	62965744   	0000000000000000000000000000000010000000000000000000000000000000
# s 1576893614
# r 4
0	0	1	18294275   	0100000000000000000000000000000000000000000000000000000000000000
1	0	1	41572272   	0000000000000010000000000000000000000000000000000000000000000000
2	0	1	61436691   	0000000000000000000000000000000000000000000000000001000000000000
3	0	1	65373587   	0000000000000000000000000000000000000000000000000000000000000010
4	0	1	68700935   	0000000000000000000000000000000010000000000000000000000000000000
# s 1576893615
# r 5
0	0	1	13489807   	0000000000001000000000000000000000000000000000000000000000000000
1	0	1	62172220   	0000000000000000000000000000000000000000000000000001000000000000
2	0	1	73886560   	0000000000000000100000000000000000000000000000000000000000000000
3	0	1	89224690   	0000000000011111000000000000000001100000000000000000000000000000
# s 1576893616
# r 4
0	0	1	38081748   	0000000000000000000000000000000000000000000010000000000000000000
# s 1576893617
# r 1
0	0	1	30240272   	0100000000000000000000000000000000000000000000000000000000000000
1	0	1	52291841   	0000000000000000000000000000000000000000000000000000000100000000
# s 1576893618
# r 2
0	0	1	3773416   	0010000000000000000000000000000000000000000000000000000000000000
1	0	1	40010785   	0000000000000000000000000000000000100000000000000000000000000000
# s 1576893619
# r 2
0	0	1	14526739   	0000000000000000000000000000000010000000000000000000000000000000
1	0	1	25308884   	0000000000000010000000000000000000000000000000000000000000000000
2	0	1	32278653   	0000000000000000000000001000000000000000000100000000000000000000
3	0	1	43839651   	0000000000000001000000000000000000000000000000000000000000000000
4	0	1	47328244   	0100000000000000000000000000000000000000000000000000000000000000
5	0	1	70686791   	0000000000000000000000000000000000000000000000000000000001000000
# s 1576893620
# r 6
0	0	1	1644075   	0000000000000000000000000000000000000000000000000000000100000000
1	0	1	7811975   	0000000000000000000000000000000000000000000000010000000000000000
2	0	1	20421557   	0000000000001000000000000000000000000000010000000000000000000000
3	0	1	53351594   	0000000000000000000000000000000000000000000000000000000000100000
4	0	1	74658456   	0000000000000000000010000000000000000000000000000100000000000000
# s 1576893621
# r 5
0	0	1	58946691   	0000000000000000000010000000000000000000000000000000000000000000
1	0	1	72831905   	0000000000000000000000000000000000000000000000000001000000000000
2	0	1	85181459   	0010000000000000000000000000000000000000000000000000000000000000
3	0	1	94796261   	0000000010000000000000000000000000000000000000000000000000000000
# s 1576893622
# r 4
0	0	1	45285166   	0000000000000000000000000000010000000000000000000000000000000000
1	0	1	91457658   	0000000000000000000000000000000000000000000000000000100000000000
2	0	1	93486428   	0000000000000000000000000000000000000000000000000000000000010000
# s 1576893623
# r 3
0	0	1	30133149   	0000000000000000000000000000000000000000000000000000001000000000
1	0	1	81813024   	0000000000000000000000000000000000000000000000000000000010000000
# s 1576893624
# r 2
0	0	1	19813145   	0000000000000000000000000000000000000000000011000000000000000000
# s 1576893625
# r 1
0	0	1	72205164   	0000000000000000000000000000000000000100000000000000000000000000
# s 1576893626
# r 1
