# v 1
# #
# # This is a MuTe raw data file
# # It contains the following data:
# # <FToF> <CToF> <Clk> <Ch>	: Column
# #				  <FToF>	Fine Time-of-Flight counter 	-- step: 25 ps
# #                                <CToF>       	Coarse Time-of-Flight counter 	-- step: 1 ns
# #                                <Clk>         Internal clk-FPGA counter step 	-- step:10 ns
# #                                <Ch>        Channel hits
# #  # s <TIME>			: GPS unix time
# #  # r	<RATE>			: Events rate
# #  # p <LAT> <LON> <ALT>	: GPS data
# #  # w <T> C <P> hPa		: temperature <T> and pressure <P> data
# #  # e <I> mA <V> V <W> W	: Power consumption data, current <I>, voltage <V> and power <W>
# p 07.085828 N 73.073020 W 996. m
# w 25.20 C 902.00 hPa
# e 839.68 mA 10.73 V 9.01 W
0	0	1	78039502   	0000000000000000000000000000000000000000000001000000000000000000
1	0	1	80380429   	0000000000000000000000000000010100000000000000000000000000000000
# s 1577545201
# r 2
0	100	1	30592954   	0000000000000000000000000000000000000000000000000000000000000010
1	0	1	56893340   	0000000000000000000000000000010000000000000000000000000000000000
2	0	1	92502303   	0000000000000000100000000000000000000000000000000000000000000000
# s 1577545202
# r 3
0	100	1	8841562   	0000000000000000000010000000000000000000000000000000000000000000
1	0	1	33172946   	0000000000000000000000000000000000000000000000010000000000000000
2	0	1	82055760   	0000000000000000000000000000010000000000000000000000000000000000
# s 1577545203
# r 3
0	0	1	22563892   	0000000000000000000000000000000000100000000000000000000000000000
1	79	1	38277181   	0000000000000000001000000000000000000000000000000000000000000000
2	0	1	40479278   	0000000000000000000000000000000100000000000000000000000000000000
3	100	1	84766530   	0000000000000000000000000000000000000000000000000000000000000100
# s 1577545204
# r 4
0	0	1	21667312   	0000000000000000000000000000000000000000000000000000010000000000
1	100	1	35848973   	0000000000000000000000000000000000000000000000000000000001000000
2	0	1	37886659   	1000000000000000000000000000000000000000010000001000000000000000
3	100	1	53885858   	0001000000000000000000000000010000000000000000000000000000000000
4	0	1	65254767   	0000000000000000000000000000001000000000000000000000000000000000
5	0	1	68096994   	0000000000100000000000000000000000000000000000000000000000000000
# s 1577545205
# r 6
0	0	1	5312525   	0000000000000000000000000000000000100000000000000000000000000000
1	0	1	51815465   	0000000000000000000000000000000000000000000000010000000000000000
2	0	1	61149624   	0000000000000000000000000000000000000000000001000000000000000000
# s 1577545206
# r 3
0	0	1	1487791   	0000000000000000000000000000000000000000000100000000000000000000
1	0	1	26178811   	0000000000000000000000000000001000000000000000000000000000000000
2	0	1	30729568   	0000000100000000000000000000000000000000000000000000000000000000
3	0	1	56954849   	0000000000000100000000001000000000000000000101000000000000000000
# s 1577545207
# r 4
0	0	1	20857093   	0000000000000000000011000100000000000000001100100000000000000000
1	0	1	79908916   	0000000000000000010000000000000000000000000000000000000000000010
# s 1577545208
# r 2
0	0	1	56611227   	0000001000000000000000000000000000000000000000000000000000000000
# s 1577545209
# r 1
0	0	1	88983025   	0000100000000000000000000000000000000000000000000000000000000000
# s 1577545210
# r 1
0	0	1	5232436   	0001000000000000000000000000000000000000000000000000000000000000
1	0	1	32956974   	0000000000000000000000000000000000000001000000000000000000000100
2	0	1	37182932   	0000000000000000000000001000000000000000000000000000000000000000
3	0	1	62070766   	0000000000000000000000000000000000000000000000000100000000000000
4	0	1	95988320   	0000000000000000000000000000000000000000001000000000000000000000
# s 1577545211
# r 5
0	0	1	50532871   	0000000000000000000000000000000000000000000100000000000000000000
1	0	1	64260874   	0000000000000000000000000000000000000000000001000000000000000001
# s 1577545212
# r 2
0	100	1	78894219   	0000000001000000000000000000000000000000000000000000000000000000
