# v 1
# #
# # This is a MuTe raw data file
# # It contains the following data:
# # <FToF> <CToF> <Clk> <Ch>	: Column
# #				  <FToF>	Fine Time-of-Flight counter 	-- step: 25 ps
# #                                <CToF>       	Coarse Time-of-Flight counter 	-- step: 1 ns
# #                                <Clk>         Internal clk-FPGA counter step 	-- step:10 ns
# #                                <Ch>        Channel hits
# #  # s <TIME>			: GPS unix time
# #  # r	<RATE>			: Events rate
# #  # p <LAT> <LON> <ALT>	: GPS data
# #  # w <T> C <P> hPa		: temperature <T> and pressure <P> data
# #  # e <I> mA <V> V <W> W	: Power consumption data, current <I>, voltage <V> and power <W>
# p 07.085816 N 73.073024 W 987. m
# w 22.33 C 900.00 hPa
# e 839.68 mA 10.73 V 9.01 W
0	0	1	5435870   	0000000000000001000000000000000000000000000000000000000000000000
1	0	1	86671107   	0000001000000000000000000000000000000000000000000000000000000000
# s 1577271601
# r 2
0	0	1	73187601   	0000000000000000000000000000000000000000000000000000000000100000
# s 1577271602
# r 1
0	0	1	2543024   	0000000000000000000000000000000000000000000000000000000100000000
1	0	1	13641248   	0000000000000000000000000000000010000000000000000000000000000000
2	0	1	34095722   	0000001000000000000000000000000000000000000000000000000000000000
# s 1577271603
# r 4
0	0	1	99207926   	0001000000000000000000000000000000000000000000000000000000000000
1	0	1	75029594   	0000000000000000000000000000000000000000000000000000000000010000
# s 1577271604
# r 2
0	0	1	55789231   	0000000000000000000000000000000000000000000000000100000000000000
1	0	1	80546824   	0000000100000000000000000000000000000000000000010000000000000000
2	0	1	81626708   	0000000000000000000000000000000000000010000000000000000000000000
# s 1577271605
# r 3
0	0	1	30188557   	0000000000001000000000000000000000000000000000000000000000000000
1	0	1	44470275   	0000000000000000000000000100000000000000000000000000000000000000
2	0	1	47210912   	0000000000000000000000000000000000000000000000010000000000000000
# s 1577271606
# r 3
0	0	1	15029320   	0000000000000000000000000000000000000000000000000000000000010000
1	0	1	18078487   	0000000000000000000000001000000000000000000000000000000000000000
2	100	1	23919944   	0000000000000011000000000000000000000000000000000100000000000000
3	0	1	35886589   	0000000000010000001000000000000000000000000000000000000000000000
4	0	1	48697690   	0000000000000000000000000000000000000000000000000000000000000010
5	0	1	64085992   	0000000000000100000000000000000000000000000000000000000000000000
