# v 1
# #
# # This is a MuTe raw data file
# # It contains the following data:
# # <FToF> <CToF> <Clk> <Ch>	: Column
# #				  <FToF>	Fine Time-of-Flight counter 	-- step: 25 ps
# #                                <CToF>       	Coarse Time-of-Flight counter 	-- step: 1 ns
# #                                <Clk>         Internal clk-FPGA counter step 	-- step:10 ns
# #                                <Ch>        Channel hits
# #  # s <TIME>			: GPS unix time
# #  # r	<RATE>			: Events rate
# #  # p <LAT> <LON> <ALT>	: GPS data
# #  # w <T> C <P> hPa		: temperature <T> and pressure <P> data
# #  # e <I> mA <V> V <W> W	: Power consumption data, current <I>, voltage <V> and power <W>
# #
# p 07.085825 N 73.073047 W 984. m
# w 25.59 C 898.70 hPa
# e 962.56 mA 11.06 V 10.65 W
0	0	1	15774022   	0000000000000000000001000000000000000000000000000000000000000000
1	0	1	18223423   	0000000000000000000000000000000000000000010000000000000000000000
2	0	1	24100490   	0000000000000000000000000000000000000000000000001000000000000000
3	0	1	45510966   	0000000000000000000000000000000000000000000000000000000000100000
4	0	1	56647643   	0000000000000000000000000000010000000000000000000000000000000000
5	0	1	70343328   	0000000000000000000000000000000000000000000010000000000000000000
6	0	1	100375980   	0000000000000000000000000000000000000000000000001000000000000000
# s 1577235601
# r 7
0	0	1	13237838   	0000000000000000000000000000000000000000000000000000000010000000
1	0	1	18221771   	0000000000000000000000000000000000000100000000000000000000000000
2	0	1	26718127   	0000000000000000000000000100000000000000000000000000000000000000
3	0	1	29327450   	0000000000000001000000000000000000000000000000000100000000000000
4	0	1	43720656   	0000000000000000000000000000000000000000000000000000000000010000
5	0	1	48670623   	0000000000000000000000000000001000100000000000000000010000000000
# s 1577235602
# r 6
0	0	1	18700487   	0000000000000000000000000000000001000000000000000000000000000000
1	0	1	67408441   	0000000000000000000000000000000000000000010000000000000000000000
2	0	1	92452752   	0000000000000000100000000000000000100000000000000000000000000000
# s 1577235603
# r 3
0	0	1	4766452   	0000000000000000000000000000000000000010000000000000000000000000
1	0	1	11144358   	0000000000000000000000000000000000000100000000000000000000000000
2	0	1	23655555   	0000000000000000000000000100000000000000000000000000000000000000
3	0	1	92095446   	0000000000000000000000000100000000000000000000000000000000000000
# s 1577235604
# r 4
0	0	1	28713232   	0000010000000000000000000000000000000000000000000000000000000000
1	0	1	91499529   	0000000000000000000000000000000000000000000000010000000000000000
# s 1577235605
# r 2
0	0	1	28907147   	0000000000000000000000000000001000000000000000000000000000000000
1	0	1	30495414   	0000010001000000000000100000000000000000000000001000001001000000
2	0	1	45704523   	0000000000000000000000000000000100000000000000000000000000000000
3	0	1	57289223   	0000000010000000000000000000000000000000000000000000000000000000
4	0	1	64382875   	0000000000000000000000000000000000000000000000000001000000000000
5	0	1	80048296   	0000000000000000000000011000000000000000100000000000000000000000
# s 1577235606
# r 6
0	0	1	24601619   	0000000000000000000000000000000000000000000000000000000000000100
1	0	1	81565854   	0000000000000000000000001100000001000000000000000000000010000000
# s 1577235607
# r 2
0	0	1	14191987   	0000000000000000100000000000000100000000000000000000000000000000
1	0	1	31765524   	0010000000000000000000000000000000000000000000000000000000000000
2	0	1	49771181   	0000000000000000000000000000000000000000000000000000000000100000
3	0	1	67587417   	0000000000000000000000000000000001000000000000000000000000000000
4	0	1	73066958   	0000000000000000000000000000000000000000000001000000000000000000
5	0	1	83114377   	0000000000000000000000000000000000000000000000000000010000000000
# s 1577235608
# r 6
0	0	1	67691144   	0000000000000000000000000000010000000000000000000000000000000000
# s 1577235609
# r 1
0	0	1	23570163   	0000000000001000000000000000000000000000000100000000000000000000
1	0	1	26393919   	0000100000000000000000000000000000000000000000000000000000100000
2	0	1	38777210   	0001000000000000000000000000000000000000000000000000000000000000
# s 1577235610
# r 3
0	0	1	16785447   	0000000000000000000000000000000001000000000000000000000000000000
# s 1577235611
# r 1
0	0	1	13034708   	0000000000000000000000001100000000000100000000000000000000000000
1	0	1	36562484   	0000000000000000000001000000000000000000000000000000000000000000
2	0	1	99318876   	0000000000000000000001000000000000000000000000000000000000000000
# s 1577235612
# r 3
0	0	1	53224126   	0000000000000000000000000010000000000000000000000000000000000000
1	0	1	81751311   	0000000000000000100000000000000000000000000000000000000000000000
# s 1577235613
# r 2
0	0	1	15257423   	0000000000000000000000000010000000000000000000000000000000000000
1	0	1	56675632   	0000000000000000000000000000000000000000000000000000100000000000
2	0	1	58456233   	0000000000000000000000000000000000000000000000000000001000000000
# s 1577235614
# r 3
0	0	1	14676466   	0000000000000000000000000000000000000000010000000000000000000000
1	0	1	26252499   	0000000000000000000001001000000000000000000000000000000000000000
