# v 1
# #
# # This is a MuTe raw data file
# # It contains the following data:
# # <FToF> <CToF> <Clk> <Ch>	: Column
# #				  <FToF>	Fine Time-of-Flight counter 	-- step: 25 ps
# #                                <CToF>       	Coarse Time-of-Flight counter 	-- step: 1 ns
# #                                <Clk>         Internal clk-FPGA counter step 	-- step:10 ns
# #                                <Ch>        Channel hits
# #  # s <TIME>			: GPS unix time
# #  # r	<RATE>			: Events rate
# #  # p <LAT> <LON> <ALT>	: GPS data
# #  # w <T> C <P> hPa		: temperature <T> and pressure <P> data
# #  # e <I> mA <V> V <W> W	: Power consumption data, current <I>, voltage <V> and power <W>
# p 07.085811 N 73.073016 W 983. m
# w 28.17 C 897.40 hPa
# e 819.20 mA 11.00 V 9.01 W
2	0	1	59942101   	0000000001000000000000000000000000000000000000000000000000000000
3	0	1	84483969   	0000000000000000000000000000000000000000000010000000000000000000
# s 1577649601
# r 4
0	0	1	50759864   	0000000000000000000000000000000000000010000000000000000000000000
1	0	1	76909933   	0000000000000000000000100000000000000000000000000000000000000000
2	0	1	78144802   	0000000000100000000000000000000000000000000000000000000000000000
3	0	1	94589036   	0000000000000000000000000000000000000000000000000000000000001000
# s 1577649602
# r 4
0	0	1	40891322   	0000000000000000000000000000000000000000000000000010000000000000
1	0	1	51169710   	0000000000000000000000000000000000000000010001000000000000000000
3	0	1	81165678   	0011101001110111111111111100111000010010111010001000000000000000
# s 1577649603
# r 4
1	0	1	88722563   	0000000000000000000000000000000001000000000000000000000000000000
# s 1577649604
# r 2
0	0	1	60656797   	0000000000000000000000000000000000000001000000000000000000000000
1	0	1	72393680   	0000000000000000000000000000000000000000000000010000000000000000
2	0	1	90060040   	0000000000000000000100000000000000000000000000000000000000000000
# s 1577649605
# r 3
0	0	1	241292   	0000000000000000000000000000000000000000000000000000000000000010
1	100	1	3190587   	0001000000000000000000000000000000000000000000000000000000000000
2	0	1	18716722   	0000000000010000000000000000000000000000000000000000000000000000
3	0	1	24235368   	0001000000000000000000000000000000000000000000000000000000000000
# s 1577649606
# r 4
0	100	1	20643023   	0000000010000000000000000000000000000000000000000000000000000000
1	0	1	47724334   	0000000000000000000000000000000000000000000000000000000000010000
2	0	1	74407317   	0000000000000000000000000000000000000000000000000000000001000000
3	0	1	76938353   	0000000000000000000000000000010000000000000000000000000000000000
# s 1577649607
# r 4
0	0	1	25663395   	0000001000000000000000000000000000000000000000000000000000000000
1	0	1	82303571   	0000000000000000000001000000000000000000000000000000000000000000
# s 1577649608
# r 2
0	0	1	10042905   	1100000000000000000000000000000000000000000100000000000000000000
1	0	1	21367977   	0000001000000000000000000000000000000000000000000000000000000000
2	0	1	37049625   	0000000000000000000000000000000010000000000000000000000000000000
3	100	1	73053954   	0011101001110111111111111100111000010010111010001000000000000000
4	0	1	89030117   	0100101010000000000000000000000000000110111010001000000000000000
5	0	1	91668267   	0011101001110111111111111100111000010010111010001000000000000000
# s 1577649609
# r 6
0	0	1	4437935   	0100101010000000000000000000000000000110111010001000000000000000
2	0	1	74372021   	0000000100000000000000000000000000000000000000000000000000000000
3	0	1	75476967   	0000000000000000000000000000001000000001000000000000000000000000
# s 1577649610
# r 4
0	0	1	13272349   	0000000000000001000000000000000000000000000000000000000000000000
1	0	1	32925957   	0000000000100000000000000000000000000000000000000000000000000000
2	100	1	69427121   	0100000000000000010000000000000000000000000000000000000000000000
3	0	1	89180574   	0000000000000000000010000000000000000000000000000000000000000000
4	0	1	97294024   	0000000000000000000000000000000000000000000000000000000001000000
# s 1577649611
# r 5
0	0	1	5883855   	0000000000000000001000000000000000000000000000000000000000000000
2	0	1	13646586   	0011101001110111111111111100111000010010111010001000000000000000
# s 1577649612
# r 5
5	0	1	83812094   	0000000000000001000000000000000000100000000000000000000000000000
# s 1577649613
# r 6
0	0	1	28379990   	0000010000000000000000100000000000000000000000000000000000000000
1	0	1	29534085   	0000000000000000000000000000000000000000000000000000000000000100
2	0	1	37599273   	0000000000000000000001000000000000000000000000010000000000000000
3	0	1	80832137   	0000000000000000000100000000000000000000000000000000000000000000
4	0	1	94829476   	0000100000000000000000000000000000000000000000000000000000000000
5	0	1	95738884   	0000000000000000000000000000000000000000000000000000000000100000
6	0	1	97232606   	0000000000000000000100000000000000000000000000000000000000000000
# s 1577649614
# r 7
0	0	1	4957247   	0000000000000000000000000000000000000000000001000000000000000000
1	0	1	57398756   	0000000001000000000000000000000000000000000000000000000000000000
# s 1577649615
# r 2
0	100	1	23859710   	0000000000000000000000000000001100000000000011000000000010000000
1	0	1	75078843   	0000000000001000000000000000001100000000010000000000000000000000
# s 1577649616
# r 2
0	0	1	33870555   	0000000000000000000010000000000000000000000100000000000000000000
# s 1577649617
# r 1
2	0	1	62283501   	0000000000000000000000000000000000000000010000000000000000000000
3	0	1	87135483   	0000000000100000000000000000000000000000000100000000000000000000
