# v 1
# #
# # This is a MuTe raw data file
# # It contains the following data:
# # <FToF> <CToF> <Clk> <Ch>	: Column
# #				  <FToF>	Fine Time-of-Flight counter 	-- step: 25 ps
# #                                <CToF>       	Coarse Time-of-Flight counter 	-- step: 1 ns
# #                                <Clk>         Internal clk-FPGA counter step 	-- step:10 ns
# #                                <Ch>        Channel hits
# #  # s <TIME>			: GPS unix time
# #  # r	<RATE>			: Events rate
# #  # p <LAT> <LON> <ALT>	: GPS data
# #  # w <T> C <P> hPa		: temperature <T> and pressure <P> data
# #  # e <I> mA <V> V <W> W	: Power consumption data, current <I>, voltage <V> and power <W>
# #
# p 07.085789 N 73.073037 W 988. m
# w 23.22 C 899.40 hPa
# e 931.84 mA 11.21 V 10.44 W
0	0	1	31273745   	0000000000000000000000000000000000000000000000000000010000000000
1	0	1	55450701   	0000000000000000000000000000000000000000000000000000100000000000
2	0	1	69916753   	0000000000000000000000000000000000000100000000000000000000000000
# s 1577372401
# r 3
0	0	1	50964365   	0000000000000010000000000000000000000000000000000000000010000000
1	0	1	70436931   	0000000000000000000000000000000000000000000000000000000000000010
# s 1577372402
# r 2
0	0	1	14790378   	0000000000000000000000000000000000000000000000000000100000000000
1	0	1	43682513   	0000000000000000000000000000010000000000000000000000000000000000
2	0	1	48856719   	0000000000001000000000000000000000000000000000000000010000000000
# s 1577372403
# r 3
0	0	1	2052220   	0000000000000000000000100000000000000000000000000000000000000000
1	0	1	51713939   	0000000000100000000000000000000000000000000000000000000000000000
2	0	1	66753504   	0000100000000000000000000000000000000000000000000000000000000000
3	0	1	73174187   	0000000000000000000000000000000000000000000000001000000000000000
# s 1577372404
# r 4
0	0	1	50759998   	0000000000000000000000000000000000000000000000001000000000000000
1	0	1	75623354   	0000000000000000100000000000000000000000000000000000000000000000
# s 1577372405
# r 2
# s 1577372406
# r 0
0	0	1	45840389   	0000000000000000000000001000000000000000000000000000000000000000
1	0	1	86369492   	0000000000000000000000000000000000000000000000000000010000000000
# s 1577372407
# r 2
0	0	1	8875818   	0000000000000000000000000000000000000000000000000000001000000000
# s 1577372408
# r 1
0	0	1	40973726   	0000000000000000000000000000000000000000000000000010000000000000
1	0	1	42020715   	0000000000011000000000000000000000000000000000000000000000000000
2	0	1	44005598   	0000000000000000000000000100001000000000000000000000000000000010
3	0	1	77600836   	0000000000000000000000000000000010000000000000000000000000000000
4	0	1	98401229   	0000000000000000000000000000000010000000000000000000000000000000
# s 1577372409
# r 5
0	0	1	31624645   	0000000000000000000001000000000000000000000000000000000000000000
1	0	1	62313025   	0000001000000000000000000000000000000000000000000000000000000000
# s 1577372410
# r 2
0	0	1	7112985   	0000000000000000001000000000000000000000000001000000000000000000
1	0	1	19630820   	0000000000000000000000000000000000000000000000000000000000000100
2	0	1	27989035   	0000000000000000000000000000000010000000000000000000000000000000
3	0	1	73878085   	0000000000000000000000000000000000000000000000000000010000000000
4	0	1	94672020   	0000000000000000000001000000000100000000000000000000000000000000
# s 1577372411
# r 5
0	0	1	15680268   	0000000000000001000000000000000000000000000000000000000000000000
1	0	1	17046750   	0000000000000000000000000000000000100000000000000000000000000000
2	0	1	68179060   	0000000000000000000000000000000000000000100000000000000000000000
# s 1577372412
# r 3
0	0	1	10818283   	0000000000001000000000000000000000000000000000000000000000000000
1	0	1	12435065   	0000000000000000000001000000000000000000000000000000000000000000
2	0	1	21535817   	0000000000000000000000100000000000000000000000000000010000000000
3	0	1	75999457   	0000000000000000000000000000000000000000000000000000000000000100
4	0	1	97885124   	0000000000100000000000000000000000000000000000000000000000000010
# s 1577372413
# r 5
0	0	1	12372065   	0000000000001000000000000000000000000000000000000000000000000000
1	0	1	17806666   	0000000000000000000000000000000010000000000000000000000000000000
2	0	1	31057537   	0000000000000000100000000000000000000000010000000000000000000000
3	0	1	94325415   	0000000000001001000000000000000000000000000000000000000000000000
# s 1577372414
# r 4
0	0	1	37358190   	0000000000000000000000000000000000000000000000010000000000000000
1	0	1	48494488   	0000000000000000000000000000000000000000000000010000000000000000
2	0	1	80208660   	0000001000000000000000000000000000000100000000000000000000000000
# s 1577372415
# r 3
0	0	1	15790883   	1000000000001000000000000000000000000000000000000000000000000000
1	0	1	66382008   	0000000000000000000000000000000000000000000000000000000000000100
# s 1577372416
# r 2
0	0	1	24425235   	0000000000000000000000000000000000000010000000000000000000000000
1	0	1	80814559   	0000001000000000000000000000000000000000000000000000000000000000
2	0	1	81994170   	0000000000000000000000000000000000100000000000000000000000000000
3	0	1	93259958   	0000000010000000000000000000000000000000000000000000000000000000
# s 1577372417
# r 4
0	0	1	7151372   	0000000000000000000000000000000000000000000010000000000000000000
1	0	1	32054916   	0000000001000000000000000000000000000000000000000000000000000000
2	0	1	35700649   	0000100000000000000000000000000000000000000000000000000000000000
3	0	1	45132946   	0000000000000001000000000000000000000000000000000000000000000000
4	0	1	46728939   	0000000000000000000000000010000010000000000000000000000000000000
# s 1577372418
# r 5
0	0	1	11141046   	0000000000000000000000000000000000100000000000000000100000000000
1	0	1	40312498   	0000000000000000000000000000000000000000000000000000000000010000
2	0	1	53559885   	0000000000000000000000100000000000000000000000000000100000000000
3	0	1	63276936   	0000000000000000000000000000000000000000000000000000000000000001
4	0	1	81380133   	0000000000000000000000000000000000000000000010000000000000000000
# s 1577372419
# r 5
0	0	1	43206454   	0000000000000000000010000000000000000000000000000000000000000000
1	0	1	91630573   	0000000000000000000000000000000000000010000000000000000000000000
# s 1577372420
# r 2
0	0	1	9195808   	0000000000000000000000000000000000000000001000000000000000000000
1	0	1	44108751   	0000000000000000000000000000000000000010000000000000000000000000
2	0	1	67020243   	0000000000000000000000000000000000000000000010000000000000000000
# s 1577372421
# r 3
0	0	1	10877834   	0000000000000000000000000000000000000000000010000000000000000000
1	0	1	13358670   	0000000000000000000000000000000000000000000001000000000000000000
2	0	1	15774066   	0000000000000000000000000000000100000000000000000000000000000000
3	0	1	47881904   	0000000000000000000000000000000000000000000000000000010000000000
4	0	1	49506701   	0000000000000000000000000000000000000000000010000000000000000001
# s 1577372422
# r 5
0	0	1	84704234   	0000000100000000000000000000000000000000000000000000000000000000
1	0	1	88464298   	0000000000000000000000000000000000000000000000000000000000000010
# s 1577372423
# r 2
0	0	1	9318548   	0000100000000000000000000000000000000000000000000000000000000000
1	0	1	15926780   	0000000000000010000000000000000000000000000000000000000000000000
2	0	1	20210636   	0000000000000000000000000000000000000000100000000000000000000000
3	0	1	30985196   	0000000000000000000000000000000000000000100000000000000000000000
4	0	1	38424309   	1000000000000000000000000000000000000000000000000000000000000000
5	0	1	50188959   	0000000000011100000000000000000000000000000000000000000000110000
6	0	1	52331479   	0000000000000010000000000000000000000000000000000000000000000000
7	0	1	65387764   	1000000001110000000000000000000011000000000000000000000000000000
8	0	1	87909303   	0000000000000000000000000000000000000000000000000100000000000000
# s 1577372424
# r 9
0	0	1	9264320   	0000000000000000000000000000000000000000000000000100000000000000
1	0	1	76468622   	0000000000000000100000000000000000000000000000000000000000000000
# s 1577372425
# r 2
