# v 1
# #
# # This is a MuTe raw data file
# # It contains the following data:
# # <FToF> <CToF> <Clk> <Ch>	: Column
# #				  <FToF>	Fine Time-of-Flight counter 	-- step: 25 ps
# #                                <CToF>       	Coarse Time-of-Flight counter 	-- step: 1 ns
# #                                <Clk>         Internal clk-FPGA counter step 	-- step:10 ns
# #                                <Ch>        Channel hits
# #  # s <TIME>			: GPS unix time
# #  # r	<RATE>			: Events rate
# #  # p <LAT> <LON> <ALT>	: GPS data
# #  # w <T> C <P> hPa		: temperature <T> and pressure <P> data
# #  # e <I> mA <V> V <W> W	: Power consumption data, current <I>, voltage <V> and power <W>
# p 07.085799 N 73.073021 W 988. m
# w 23.71 C 901.50 hPa
# e 819.20 mA 11.00 V 9.01 W
0	100	1	3407338   	0000000000000000000000000000000000000000000000000000010000000000
# s 1577156401
# r 1
0	0	1	37419999   	0000000000000000000000000000000000000000000000100000000000000000
1	64	1	44828285   	0000000010000000000000000000000000000000000000000000000000000000
2	0	1	58326958   	0000000000000000000000000000000000000000000000000000000000000001
3	100	1	73127326   	0001000000001000000000000000000000000000000000000000000000000000
# s 1577156402
# r 4
0	0	1	6769058   	0000000001000000000000000000000000000000000000000000001100000000
1	0	1	85943698   	0000000000000000010000000000000000000000000000000000000000000000
# s 1577156403
# r 2
0	0	1	65192073   	0000010000000000000000000000000000000000000000000000000000000000
1	0	1	86808032   	0000000000000000000000000000000000000000000000000000000000010000
# s 1577156404
# r 2
0	0	1	32070067   	0000000000000100000000000000000000000000000000000000000000000000
1	0	1	57368231   	0000010000000000000000000000000000000000000000010000000000000000
# s 1577156405
# r 2
# s 1577156406
# r 0
0	0	1	86745037   	0000000000000000000000000000000000000000100000000000000000000000
# s 1577156407
# r 1
0	0	1	7823676   	0000000000000000000000000000000000000000000000100000000000000000
1	0	1	17764247   	0000000000000010000000001000000000000011000000000000000000000000
2	0	1	23063352   	0000000000000000000000000000000000000000000000000000001000000000
3	0	1	38246122   	0000000000000000010000000000000000000000000000000000000000000000
4	0	1	42502703   	0000000000000000000000000000000000000000000100000000000000000000
5	0	1	47953839   	0000001000000000000000000000000000000000000000000000000000000000
6	100	1	66776064   	0000001000000000000000000000000000000000000000000000000000000000
# s 1577156408
# r 7
0	0	1	2356335   	0000000000000000000000001000000000000000000000000000000000000000
1	0	1	21442925   	0000000000000000000000000000000100000000000000000000000000000000
2	0	1	31872556   	0000000000000000000000001000001000000000000000000000000000000000
3	0	1	39530143   	0000000100000000000000000000000000000000001000000000000000000000
4	0	1	83702375   	0000000000000000000000000000001000000000000000000000000000000000
# s 1577156409
# r 5
0	0	1	7113857   	0000000000000000000000010000000000000000000000000000000100000000
1	0	1	18736221   	0000000000000000000000000000000000000000000000000000000000001000
2	0	1	32728829   	0000000000000000000000000000000000000000000000000000000000000010
3	0	1	80438038   	0000000000000000100000000000000000000000000000000000000000000000
4	0	1	90201205   	0000001000000000000000000000000000000000000000000000000000000000
# s 1577156410
# r 5
0	0	1	64924326   	0000000100000000000000000000000000000000000000000000000000000000
# s 1577156411
# r 1
0	0	1	12616922   	0000000000000000000000000000000000000000000000010000000000000000
1	0	1	74295121   	0000000000000000000000000000000000000000000001000000000000000000
2	0	1	92827625   	0000000000000000000000000000000000000000000000010000000000000000
# s 1577156412
# r 3
0	0	1	6293519   	0000000010000000000000000000000000000000000000000000000000000000
# s 1577156413
# r 1
0	100	1	25792315   	0000000000000000000000010000000000000000000000010000000000000000
1	0	1	55615920   	0000000000000000000000000000000001000000000000000000000010000000
2	0	1	91374833   	0000000000000000000000000000000000000000000000001000000000000000
3	100	1	92608700   	0000000000000000000000000000000000000000001000000000000000000000
# s 1577156414
# r 4
0	0	1	1146646   	0000000000000000000000000000000000000000000000000000010000000000
1	0	1	30840633   	0000000000000000010000000000000000000000000000000000000000000000
2	0	1	82185614   	0000000000000000000000001000000000000000000000000000000000000000
# s 1577156415
# r 3
# s 1577156416
# r 0
0	0	1	58440989   	0000000000000000000000000000000010000000000000000000000000000000
1	0	1	66380585   	0000000000000000000000100000000000000000000000000000000000000000
2	0	1	74895968   	0000000000000000000000000000000000000000000000000000000001000000
3	0	1	76017077   	0000000000000000000000000000000000000000000000000000000100000000
4	0	1	96894649   	0000000000000000000000000000010000000000000000000000000000000000
# s 1577156417
# r 5
0	0	1	57455466   	0000000001000000000000000000000000000000000000010000000000000000
1	0	1	76651245   	0000000000000000000000000000000000000000000010000000000000000000
# s 1577156418
# r 2
0	0	1	5735338   	0001000000000000000000000000000000000000000000000000000000000000
1	0	1	24021891   	0000000010000000000000000000000000000000000000001000000000000000
# s 1577156419
# r 2
# s 1577156420
# r 0
0	0	1	54776407   	0000000000000001000000000000000000000000000000000000000000000000
1	0	1	77826298   	0000000000000000000000001000000000000000000010000000000000000000
2	0	1	80200552   	0000000000000000000000000000000000000000000000000000000000100000
3	0	1	83508186   	0000010000000000000000000000000000000000000000000000000000000000
4	0	1	84525909   	0000000000001000000000000000000000000000000000000000000000000000
# s 1577156421
# r 5
0	0	1	2665536   	0000100000000000000000000000000000000000000000000000000000000000
