# v 1
# #
# # This is a MuTe raw data file
# # It contains the following data:
# # <FToF> <CToF> <Clk> <Ch>     : Column
# #                                <FToF>        Fine Time-of-Flight counter     -- step: 25 ps
# #                                <CToF>        Coarse Time-of-Flight counter   -- step: 1 ns
# #                                <Clk>         Internal clk-FPGA counter step  -- step:10 ns
# #                                <Ch>        Channel hits
# #  # s <TIME>                  : GPS unix time
# #  # r <RATE>                  : Events rate
# #  # p <LAT> <LON> <ALT>       : GPS data
# #  # w <T> C <P> hPa           : temperature <T> and pressure <P> data
# #  # e <I> mA <V> V <W> W      : Power consumption data, current <I>, voltage <V> and power <W>

0 0 17828493 0000000000000000001000000000000000000000000000000100000100000000
0 0 18440777 0000000000000000001000000000000000000000000000000100000100000000
0 0 19035499 0000000000000000000010000000000000000000000010000000000000000000
0 0 19282615 0000000000000000000010000000000000000000000010000000000000000000
0 0 19716522 0000000000000000000010000000000000000000000010000000000000000000
0 0 20179284 0000000000000000000010000000000000000000000010000000000000000000
0 0 20605861 0000000000000000000010000000000000000000000010000000000000000000
0 0 20683633 0000000000000000000010000000000000000000000010000000000000000000
0 0 21413790 0000000000000000000010000000000000000000000010000000000000000000
0 0 21698203 0000000000000000000010000000000000000000000010000000000000000000
0 0 22222491 0000000000000000000010000000000000000000000010000000000000000000
0 0 22671030 0000000000000000000010000000000000000000000010000000000000000000
0 0 22885492 0000000000000000000010000000000000000000000010000000000000000000
0 0 23347136 0000000000000000000010000000000000000000000010000000000000000000
0 0 23676314 0000000000000000000010000000000000000000000010000000000000000000
0 0 24192520 0000000000000000000010000000000000000000000010000000000000000000
0 0 24360687 0000000000000000000010000000000000000000000010000000000000000000
0 0 24722262 0000000000000000000010000000000000000000000010000000000000000000
0 0 25392065 0000000000000000000010000000000000000000000010000000000000000000
0 0 25793893 0000000000000000000010000000000000000000000010000000000000000000
0 0 25947292 0000000000000000000010000000000000000000000010000000000000000000
0 0 26638040 0000000000000000000010000000000000000000000010000000000000000000
0 0 26683486 0000000000000000000010000000000000000000000010000000000000000000
0 0 27319019 0000000000000000000010000000000000000000000010000000000000000000
0 0 27795765 0000000000000000000010000000000000000000000010000000000000000000
0 0 28048249 0000000000000000000000000000000000000100000000000000000000000000
0 0 28582884 0000000000000000000000000000000000000100000000000000000000000000
0 0 29078601 0000000000000000000000000000000000000100000000000000000000000000
0 0 29470519 0000000000000000000000000000000000000100000000000000000000000000
0 0 29877015 0000000000000000000000000000000000000100000000000000000000000000
0 0 30213932 0000000000000000000000000000000000000100000000000000000000000000
0 0 30669849 0000000000000000000000000000000000000100000000000000000000000000
0 0 31175690 0000000000000000000000000000000000000100000000000000000000000000
0 0 31434076 0000000000000000000000000000000000000100000000000000000000000000
0 0 32026610 0000000000000000000000000000000000000100000000000000000000000000
0 0 32026446 0001000000000000000000000000000000000000000000000000000000000010
0 0 32888840 0001000000000000000000000000000000000000000000000000000000000010
0 0 33463572 0000000000000000000000000000000010000000000000000000000000000000
0 0 34007935 0000000000000000000000000000000010000000000000000000000000000000
0 0 34111209 0000000000000000000000000000000010000000000000000000000000000000
0 0 34530856 0000000000000000000000000000000010000000000000000000000000000000
0 0 35322869 0000000000000000000000000000000010000000000000000000000000000000
0 0 35723094 0000000000000000000000000000000010000000000000000000000000000000
0 0 36057029 0000000000000000000000000000000010000000000000000000000000000000
0 0 36548927 0000000000000000000000000000000010000000000000000000000000000000
0 0 36989503 0000000000000000000000000000000010000000000000000000000000000000
0 0 37244057 0000000000000000000000000000000010000000000000000000000000000000
0 0 37515602 0000000000000000000000000000000010000000000000000000000000000000
0 0 38103116 0000000000000000000000000000000010000000000000000000000000000000
0 0 38531396 0000000000000000000000000100000000000000000000000000000000000000
0 0 39407584 0000000000000000000000000100000000000000000000000000000000000000
0 0 39856014 0000000000000000000000000100000000000000000000000000000000000000
0 0 40180710 0000000000000000000000000000000000000000010000000000000000000000
0 0 40605243 0000000000000000000000001000000000000000000000000000000000000000
0 0 41041354 0000000000000000000001000000000000000000000000000000000000000000
0 0 41359883 0000000000000000000001000000000000000000000000000000000000000000
0 0 41471854 0000000000000000000001000000000000000000000000000000000000000000
0 0 42044012 0000000000000000000001000000000000000000000000000000000000000000
0 0 42437702 0000010000000000000000000000000000000000000000000000000000000000
0 0 42931110 0000010000000000000000000000000000000000000000000000000000000000
0 0 43144335 0000010000000000000000000000000000000000000000000000000000000000
0 0 43747862 0000010000000000000000000000000000000000000000000000000000000000
0 0 44074737 0000000000000010000000000000000000000000000000000000000000000000
0 0 44564129 0000000000000010000000000000000000000000000000000000000000000000
0 0 44732141 0000000000000010000000000000000000000000000000000000000000000000
0 0 45375432 0000000000000010000000000000000000000000000000000000000000000000
0 0 45859187 0000000000000010000000000000000000000000000000000000000000000000
0 0 45834038 0000000000000010000000000000000000000000000000000000000000000000
0 0 46956956 0000000000000010000000000000000000000000000000000000000000000000
0 0 47406102 0000000000000010000000000000000000000000000000000000000000000000
0 0 47671032 0000000000000010000000000000000000000000000000000000000000000000
0 0 48195320 0000000000000010000000000000000000000000000000000000000000000000
0 0 48625302 0000000000000010000000000000000000000000000000000000000000000000
0 0 48968541 0000000000000010000000000000000000000000000000000000000000000000
0 0 48968595 0000000000000010000000000000000000000000000000000000000000000000
0 0 49745469 0000000000000010000000000000000000000000000000000000000000000000
0 0 50113991 0000000000000010000000000000000000000000000000000000000000000000
0 0 50514012 0000000000000000000000000000000000000000000010000000000000000000
0 0 50989797 0000000000000000000000000000000000000000000010000000000000000000
0 0 51395939 0000000000000000000000000000000000000000000010000000000000000000
0 0 51396089 0000000000000000000000000000000000000000000010000000000000000000
0 0 51891350 0000000000000000000000000000000000000000000010000000000000000000
0 0 52708313 0000000000000000000000000000000000000000000010000000000000000000
0 0 53084169 0000000000000000000000000000000000000000000010000000000000000000
0 0 53733499 0000000000000000000001000000000000000000000000000000000000000000
0 0 53972291 0000000000000000000001000000000000000000000000000000000000000000
0 0 54598128 0000000000000000000001000000000000000000000000000000000000000000
0 0 54598102 0000000000000000000001000000000000000000000000000000000000000000
0 0 55439606 0000000000000000000001000000000000000000000000000000000000000000
0 0 55418708 0000000000000000000001000000000000000000000000000000000000000000
0 0 56142073 0000000000000000000001000000000000000000000000000000000000000000
0 0 56525662 0000000000000000000001000000000000000000000000000000000000000000
0 0 56525662 0000000000000000000001000000000000000000000000000000000000000000
0 0 57467602 0000000000000000000001000000000000000000000000000000000000000000
0 0 57518443 0000000000000000000001000000000000000000000000000000000000000000
0 0 58023764 0000000000000000000001000000000000000000000000000000000000000000
0 0 58492756 0000000000000000000001000000000000000000000000000000000000000000
0 0 58805893 0000000000000000000000000000000000000000000000000000000000010000
0 0 59441180 0000000000000000000000000000000000000000000000000000000000010000
0 0 59721954 0000000000000000000000000000000000000000000000000000000000010000
0 0 60180706 0000000000000000000000000000000000000000000000000000000000010000
0 0 60220960 0000000000000000000000000000000000000000000000000000000000010000
0 0 60846914 0000000000000000000000000100000000000000000000001000000000000000
0 0 61168001 0000000000001000000000000000000000000000000000000000000000000000
0 0 61701238 0000000000001000000000000000000000000000000000000000000000000000
0 0 61959057 0000000000001000000000000000000000000000000000000000000000000000
0 0 62303150 0000000000001000000000000000000000000000000000000000000000000000
0 0 62968570 0000000000001000000000000000000000000000000000000000000000000000
0 0 63265704 0000000000001000000000000000000000000000000000000000000000000000
0 0 63553239 0000000000001000000000000000000000000000000000000000000000000000
0 0 64178913 0000000000001000000000000000000000000000000000000000000000000000
0 0 64637547 0000000000001000000000000000000000000000000000000000000000000000
0 0 64827069 0000000000001000000000000000000000000000000000000000000000000000
0 0 65389594 0000000000001000000000000000000000000000000000000000000000000000
0 0 65715307 0000000000001000000000000000000000000000000000000000000000000000
0 0 65962873 0000000000001000000000000000000000000000000000000000000000000000
0 0 66349651 0000000000001000000000000000000000000000000000000000000000000000
0 0 66968620 0000000000001000000000000000000000000000000000000000000000000000
0 0 67091285 0000000000001000000000000000000000000000000000000000000000000000
0 0 67770039 0000000000001000000000000000000000000000000000000000000000000000
0 0 67770094 0000000000001000000000000000000000000000000000000000000000000000
0 0 68680574 0000000000000000000000000000000000000000000000000000000000001000
0 0 69226271 0000000000000000000000000000000000000000000000000000000000001000
0 0 69835652 0000000000000000000000000000000000000000000000000000000000001000
0 0 70426485 0000000000000000000000000000000000000000000000000000000000001000
0 0 70657594 0000000000000000000000000000000000000000000000000000000000000010
0 0 71134886 0000000000000000000000000000000000000000000000000000000000000010
0 0 71483724 0000000000000000000000000000000000000000000000000000000000000010
0 0 71883730 0000000000000000000000000000000000000000000000000000000000000010
0 0 72349430 0000000000000000000000000000000000000000000000000000000000000010
0 0 72828217 0000000000000000000000000000000000000000000000000000000000000010
0 0 73072117 0000000000000000000000000000000000000000000000000000000000000010
0 0 73601885 0000000000000000000000000000000000000000000000000000000000000010
0 0 73901638 0000000000000000000000000000000000000000000000000000000000000010
0 0 74239056 0000000000000000000000000000000000000000000000000000000000000010
0 0 74558197 0000000000000000000000000000000000000000000000000000000000000010
0 0 75190810 0000000000000000000000000000000000000000000000000000000000000010
0 0 75274339 0000000000000000000000000000000000000000000000000000000000000010
0 0 75860928 0000000000000000000000000000000000000000000000000000000000000010
0 0 76464065 0000000000000000000000000000000000000000000000000000000000000010
0 0 77063738 0000000000000000000000000000000000000000000000000000000000000010
0 0 77248366 0000000000000000000000000000000000000000000000000000000000000010
0 0 77484748 0000000000000000000000000000000000000000000000000000000000000010
0 0 78021256 0000000000000000000000000000000000000000000000000000000000000010
0 0 78506292 0000000000000000000000000000000000000000001000000000000000000000
0 0 78970598 0000000000000000000000000000000000000000000000000000000000100000
0 0 79197494 0000000000000000000000000000000000000000000000000000000000100000
0 0 79799699 0000000000000000000000000000000000000000000000000000000000100000
0 0 80252971 0000000000000000000000000000000000000000000000000000000000100000
0 0 80660181 0000000000000000000000000000000000000000000000000000000000100000
0 0 81019529 0000000000000000000000000000000000000000000000000000000000100000
0 0 81315055 0000000000000000000000000000000000000000000000000000000000100000
0 0 81781339 0000000000000000000000000000000000000000000000000000000000100000
0 0 81781369 0000000000000000000000000000000000000000000000000000000000100000
0 0 82443115 0000000000000000000000000000000000000000000000000000000000100000
0 0 82657420 0000000000000000000000000000000000000000000000000000000000100000
0 0 83479985 0000000000000000000000000000000000000000000000000000000000100000
0 0 83681398 0000000000000000000000000000000000000000000000000000000000100000
0 0 84152370 0000000000000000000000000000000000000000000000000000000000100000
0 0 84631843 0000000000000000000000000000000000000000000000000000000000100000
0 0 85057267 0000000000000000000000000000000000000000000000000000000000100000
0 0 85400475 0000000000000000000000000000000000000000000000000000000000100000
0 0 85444070 0000000000000000000000000000000000000000000000000000000000100000
0 0 85857268 0000000000000000000000000000000000000000000000000000000000100000
0 0 86362804 0000000000000000000000000000000000000000000000000000000000100000
0 0 87043334 0000000000000000000000000000000001000000000000000000000000000000
0 0 87375908 0000000000000000000000000000001000000000000000000010000000000000
0 0 87584208 0000000000000000000000000000001000000000000000000010000000000000
0 0 87869631 0000000000000000000000000000001000000000000000000010000000000000
0 0 88610665 0000000000000000000000000000001000000000000000000010000000000000
0 0 88845339 0000000000000000000000000000001000000000000000000010000000000000
0 0 89252247 0000000000000000000000000000001000000000000000000010000000000000
0 0 89736547 0000000000000000000000000000001000000000000000000010000000000000
0 0 90149335 0000000000000000000000000000001000000000000000000010000000000000
0 0 90608087 0000000000000000000000000000001000000000000000000010000000000000
0 0 90885238 0000000000000000000000000000001000000000000000000010000000000000
0 0 91302311 0000000000000000000000000000001000000000000000000010000000000000
0 0 91826599 0000000000000000000000000000001000000000000000000010000000000000
0 0 91910943 0000000000000000000000000000001000000000000000000010000000000000
0 0 92540941 0000000000000000000000000000001000000000000000000010000000000000
0 0 92540941 0000000000000000000000000000001000000000000000000010000000000000
0 0 93405928 0000000000000000000000000000000000000000001000000000000000000000
0 0 94010826 0000000000000000000000000000000000000000001000000000000000000000
0 0 94010673 0000000000000000000000000000000000000000001000000000000000000000
0 0 94604908 0000000000000000000000000000000000000000001000000000000000000000
0 0 95123818 0000000000000000000000000000000000000000001000000000000000000000
0 0 95646609 0000000000000000000000000000000000000000001000000000000000000000
0 0 95985299 0000000000000000000000000000000000000000001000000000000000000000
0 0 96157332 0000000000000000000000000000000000000000001000000000000000000000
0 0 96723941 0000000000000000000000000000000000000000001000000000000000000000
0 0 97036397 0000000000000000000000000000000000000000001000000000000000000000
0 0 97562490 0000000000000000000000000000001000000000000000000000000000000000
0 0 98037901 0000000000000000000000000000001000000000000000000000000000000000
0 0 98205517 0000000000000000000000000000001000000000000000000000000000000000
0 0 98838609 0000000000000000000000000000001000000000000000000000000000000000
0 0 98843990 0000000000000000000000000000001000000000000000000000000000000000
0 0 99474903 0000000000000000000000100000000000000000000000000000000100000000
# s 1545000721
# r 239
0 0 99770153 0000000000000000000000100000000000000000000000000000000100000000
0 0 879962 0000000000000000000000100000000000000000000000000000000100000000
0 0 1472868 0001000000000000000000000000000000000000000000000000000000000000
0 0 1790586 0001000000000000000000000000000000000000000000000000000000000000
0 0 2202224 0001000000000000000000000000000000000000000000000000000000000000
0 0 2351123 0001000000000000000000000000000000000000000000000000000000000000
0 0 2893401 0000000000000000000010000000000000000000000000000000010000000000
0 0 3428100 0000000000000000000010000000000000000000000000000000010000000000
0 0 3731964 0000000000000000000010000000000000000000000000000000010000000000
0 0 4256252 0000000000000000000010000000000000000000000000000000010000000000
0 0 4602225 0000000000000000000000000000000000000000000000000000000000001000
0 0 4782255 0000000000000000000000000000000000000000000000000000000000001000
0 0 5375530 0000000000000000000000000000000000000000000000000000000000001000
0 0 5689925 0000000000000000000000000000000000000000000000000000000000001000
0 0 5689925 0000000000000000000010000000000000000000000000000000000001000000
0 0 6609131 0000000000000000000010000000000000000000000000000000000001000000
0 0 6612886 0000000000000000000000000000000000000000000000010000000000000000
0 0 7195337 0000000000000000000000000000000000000000000000010000000000000000
0 0 7539005 0000000000000000000000000000000000000000000000010000000000000000
0 0 8105912 0000000000000000000000000000000000000000000000010000000000000000
0 0 8105912 0000000000000000000000000000000000000000000000010000000000000000
0 0 8877951 0000000000000000000000000000000000000000000000000000000000001000
0 0 9186085 0000000000000000000000000000000000000000000000000000000000001000
0 0 9837351 0000000000000000000000000010000000000001000000000000000000000000
0 0 10170723 0000000000000000000000000010000000000001000000000000000000000000
0 0 10919152 0000000000000000000000000010000000000001000000000000000000000000
0 0 11343911 0000000000000000000000000010000000000001000000000000000000000000
0 0 11625457 0100000000000000000000000000000000000000000000000000010000000000
0 0 11968296 0100000000000000000000000000000000000000000000000000010000000000
0 0 12396802 0100000000000000000000000000000000000000000000000000010000000000
0 0 12985555 0000000000000000000000000000010000000000000000000000000000000000
0 0 13390798 0000000000000000000000000000010000000000000000000000000000000000
0 0 13515097 0000000000000000000000000000010000000000000000000000000000000000
0 0 14139447 0000000000000000000000000000010000000000000000000000000000000000
0 0 14364790 0000000000000000000000000000010000000000000000000000000000000000
0 0 14874735 0000000000000000000000000000010000000000000000000000000000000000
0 0 15343025 0000000000000000000000000000010000000000000000000000000000000000
0 0 15830671 0000000000000000000000000000010000000000000000000000000000000000
0 0 16130003 0000000000000000000000000000010000000000000000000000000000000000
0 0 16480458 0000000000000000000000000000010000000000000000000000000000000000
0 0 16998602 0000000000000000000001000000000000000000000100000000000000000000
0 0 17481975 0000000000000000000001000000000000000000000100000000000000000000
0 0 17434070 0000000000000000000001000000000000000000000100000000000000000000
0 0 18241724 0000000000000000000001000000000000000000000100000000000000000000
0 0 18454733 0000000000000000000001000000000000000000000100000000000000000000
0 0 18757713 0000000000000000000001000000000000000000000100000000000000000000
0 0 19305050 0000000000000000000000000000000000100000000000000000000000000000
0 0 20041179 0000000000000000000000000000000000100000000000000000000000000000
0 0 20302897 0000000000000000000000000000000000100000000000000000000000000000
0 0 20799948 0000000000000000000000000000000000100000000000000000000000000000
0 0 21047208 0000000000000000000000000000000000100000000000000000000000000000
0 0 21599434 0000000000000000000000000000000000100000000000000000000000000000
0 0 21885252 0000000000000000000000000000000000000000000000010000000000000000
0 0 22338684 0000000000000000000000000000000000000000000000010000000000000000
0 0 22477171 0000000000000000000000000000000000000000000000000001000000000000
0 0 23095618 0000000000000000000000000000000000000000000000000001000000000000
0 0 23313926 0000000000000000000000000000000000000000000000000001000000000000
0 0 24304230 0000000000000000000000000000000000000000000000000001000000000000
0 0 25125055 0000000000000000000000000000000000000000000000000001000000000000
0 0 25518634 0000000000000000000000000000000000000000000000000001000000000000
0 0 25892935 0000000100000000000000000000000000000000000001000000000000000000
0 0 26385711 0000000100000000000000000000000000000000000001000000000000000000
0 0 26696780 0000000100000000000000000000000000000000000001000000000000000000
0 0 27221068 0000000100000000000000000000000000000000000001000000000000000000
0 0 27609694 0000000100000000000000000000000000000000000001000000000000000000
0 0 28007909 0000000100000000000000000000000000000000000001000000000000000000
0 0 28384190 0000000100000000000000000000000000000000000001000000000000000000
0 0 28828749 0000000000000000000000010000000000000000000000000000000000000000
0 0 29170085 0000000000000000000000010000000000000000000000000000000000000000
0 0 29307137 0000000000000000000000010000000000000000000000000000000000000000
0 0 29913430 0000000000000000000000010000000000000000000000000000000000000000
0 0 30123014 0000000000000000000000010000000000000000000000000000000000000000
0 0 31649747 0000000000000000000000010000000000000000000000000000000000000000
0 0 31980580 0000000000000000000000010000000000000000000000000000000000000000
0 0 32401797 0000010000000000000000000000000000000000000000000000000000000000
0 0 32792410 0000001000000000000000000000000000000000000000000000000000000000
0 0 33227431 0000001000000000000000000000000000000000000000000000000000000000
0 0 33248189 0000001000000000000000000000000000000000000000000000000000000000
0 0 34247814 0000001000000000000000000000000000000000000000000000000000000000
0 0 34647420 0000001000000000000000000000000000000000000000000000000000000000
0 0 35225504 0000001000000000000000000000000000000000000000000000000000000000
0 0 35482706 0000000000000000000000000000000000000000000000000100000000000000
0 0 35976632 0000000000000000000000000000000000000000000000000100000000000000
0 0 36393835 0000000000000000000000000000000000000000000000000100000000000000
0 0 36617644 0000000000000000000000000100000000000000000000000000000000000000
0 0 37246547 0000000000000000000000000100000000000000000000000000000000000000
0 0 37237956 0000000000000000000000000100000000000000000000000000000000000000
0 0 37958624 0000000000000000000000000100000000000000000000000000000000000000
0 0 38566666 0000000000000000000000000000000000000100000000000000000000000000
0 0 38937448 0000000000000000000000000000000000000100000000000000000000000000
0 0 39447042 0000000000000000000000000000000000000100000000000000000000000000
0 0 39955222 0000000000000000000000000000000000000100000000000000000000000000
0 0 39955222 0000000000000000000000000000000000000100000000000000000000000000
0 0 40877441 0000000000000000000000000000000000000100000000000000000000000000
0 0 40961753 0000000000000000000000000000000000000100000000000000000000000000
0 0 41285437 0000000000000000000000000000000000000100000000000000000000000000
0 0 41853812 0000000000000000000000000000000000000100000000000000000000000000
0 0 41853812 0000000000000000000000000000000000000100000000000000000000000000
0 0 42742175 0010000000000000000000000000000000000000000000000000000000000000
0 0 43144672 0000000000000000000000100000000000000000000000000000000000001000
0 0 43374832 0000000000000000000000100000000000000000000000000000000000001000
0 0 44076752 0000000000000000000000000000000000000000000000000000000000000010
0 0 44646369 0000000000000000000000100000000000000000000000000000000000000000
0 0 44921056 0000000000000000000000100000000000000000000000000000000000000000
0 0 45395168 0000000000000000000000100000000000000000000000000000000000000000
0 0 45763683 0000000000000000000000100000000000000000000000000000000000000000
0 0 46258537 0000000000000000000000100000000000000000000000000000000000000000
0 0 46361501 0000100000000000000000000000000000000000000000000000000000100000
0 0 46906379 0000100000000000000000000000000000000000000000000000000000100000
0 0 46906379 0000100000000000000000000000000000000000000000000000000000100000
0 0 47786756 0000000001000000000000000000000000000000000000000000000000000000
0 0 47986351 0000000000000000000000000000000000000000010000000000000000000000
0 0 48596426 0000010000000000000000000000000000000000000000000000000000000000
0 0 48785889 0000000000000000000001000000000000000000000000000000000000000000
0 0 49441266 0000000000000000000001000000000000000000000000000000000000000000
0 0 49825302 0000000000000000000001000000000000000000000000000000000000000000
0 0 49841697 0000000000000000000001000000000000000000000000000000000000000000
0 0 50859216 0000000000000000000001000000000000000000000000000000000000000000
0 0 51256640 0000000000000000000001000000000000000000000000000000000000000000
0 0 51622284 0000000000000000000001000000000000000000000000000000000000000000
0 0 52351947 0000000000000000000001000000000000000000000000000000000000000000
0 0 52867030 0000000000000000000001000000000000000000000000000000000000000000
0 0 53369873 0000000000000000000000001000000000000000000000000001000000000000
0 0 53582214 0000000000000000000000001000000000000000000000000001000000000000
0 0 54185551 0000000000000000000000001000000000000000000000000001000000000000
0 0 54565320 0000000000000000000000001000000000000000000000000001000000000000
0 0 55023777 0000000000000000000000001000000000000000000000000001000000000000
0 0 55393238 0000000000000000000000001000000000000000000000000001000000000000
0 0 55767506 0000000000000000000000000000000000000000000000000000000000010000
0 0 56115978 0000000000000000000000000000000000000000000000000000000000010000
0 0 56527184 0000000000000000000000000000000000000000000000000000000000010000
0 0 56763305 0000000000000000000000000000000000000000000000000000000000010000
0 0 57218702 0000000000000000000000000000000000000000000000000000000000010000
0 0 57806862 0000000000000000000000000000000000000000000000000000000000010000
0 0 58049277 0000000000000000000000000000000000000000000000000000000000010000
0 0 58470755 0000000000000000000000000000000000000000000000000000000000010000
0 0 58470755 0000000000000000000000000000000000000000000000000000000000010000
0 0 59334235 0000000000000000000000000000000000000000000000000000000000010000
0 0 59888225 0000000000000000000000000000000000000000000000000000000000010000
0 0 60265125 0000000000000000000000000000000000000000000000000000000000010000
0 0 60565361 0000000000000000000000000000000000000000000000000000000000010000
0 0 60797335 0000000000000000000000000000000000000000000000000000000000010000
0 0 61448620 0000000000000000000000000000000000000000000000000000000000010000
0 0 61718041 0000000000000000000000000000000000000000000000000000000000010000
0 0 62236816 0000000000000000000000000000000000000000000000000000000000010000
0 0 62630615 0000000000000000000000000000000000000000000000000000000000010000
0 0 62647843 0000000000000000000000000000000000000000100000000000000000000000
0 0 63187590 0000000000000000000000000000000000000000100000000000000000000000
0 0 63728134 0000000000000000000000000000000000000000100000000000000000000000
0 0 64252422 0000000000000000000000000000000000000000100000000000000000000000
0 0 64652370 0000000000000000000000000000000000000000100000000000000000000000
0 0 64992956 0000000000000000000000000000000000000000100000000000000000000000
0 0 65459459 0000000000000000000000000000000000000000100000000000000000000000
0 0 65807191 0000000000000000000000000000000000000000100000000000000000000000
0 0 66130077 0000000000000000000000000000000000000000100000000000000000000000
0 0 66130077 0000000000000000000000000000000000000000100000000000000000000000
0 0 67010808 0000001100000000000000000000000000000000000000100000000000000000
0 0 67433975 0000001100000000000000000000000000000000000000100000000000000000
0 0 67793508 0000001100000000000000000000000000000000000000100000000000000000
0 0 68226276 0000001100000000000000000000000000000000000000100000000000000000
0 0 68470043 0000001100000000000000000000000000000000000000100000000000000000
0 0 68882112 0000001100000000000000000000000000000000000000100000000000000000
0 0 69224647 0000001100000000000000000000000000000000000000100000000000000000
0 0 69837848 0000001100000000000000000000000000000000000000100000000000000000
0 0 69959082 0000001100000000000000000000000000000000000000100000000000000000
0 0 70598410 0000001100000000000000000000000000000000000000100000000000000000
0 0 70925005 0000001100000000000000000000000000000000000000100000000000000000
0 0 71404374 0000001100000000000000000000000000000000000000100000000000000000
0 0 71411491 0000001100000000000000000000000000000000000000100000000000000000
0 0 72421109 0000000000000000000000000000000100000000000000000000000000000000
0 0 72922752 0000000000000000000000000000000100000000000000000000000000000000
0 0 73463424 0000000000000000000000000000000100000000000000000000000000000000
0 0 73649071 0000000000000000000000000000000100000000000000000000000000000000
0 0 74445299 0000000000000000000000000000000100000000000000000000000000000000
0 0 74801781 0000000000000000000000010000000000000000000000000000000000001000
0 0 74973906 0000000000000000000000010000000000000000000000000000000000001000
0 0 75614470 0000000000000000000000000000000000000000000000000000010000000000
0 0 76086537 0000000000000000000000000000000000000000000000000000010000000000
0 0 76565489 0000000000000000000000000000000000000000000000000000010000000000
0 0 76565489 0000000000000000000000000000000000000000000000000000010000000000
0 0 77334797 0000000000000000010000000000000000000000000000000000000000000000
0 0 77929107 0000000000000000001000000000000000000000000000000000000000000000
