798ABD44 00 00 00 00 00 30 00 00 793F89D6 141829.006 220717 A 10 0 +0063
798ABD48 00 00 00 2F 00 00 00 00 793F89D6 141829.006 220717 A 10 0 +0063
79C046E3 BD 00 3A 00 00 00 00 00 793F89D6 141829.006 220717 A 10 0 +0063
79C046E4 00 00 00 00 20 00 00 00 793F89D6 141829.006 220717 A 10 0 +0063
79C046E8 00 28 00 00 00 00 00 00 793F89D6 141829.006 220717 A 10 0 +0063
79C046E8 00 00 00 00 00 34 00 00 793F89D6 141829.006 220717 A 10 0 +0063
79C046EB 00 00 00 39 00 00 00 00 793F89D6 141829.006 220717 A 10 0 +0063
7A697C14 AC 00 28 00 2A 00 00 00 793F89D6 141829.006 220717 A 10 0 +0063
7A697C17 3F 3C 00 00 00 00 00 00 793F89D6 141829.006 220717 A 10 0 +0063
7A697C18 00 20 00 00 00 00 00 00 793F89D6 141829.006 220717 A 10 0 +0063
7A697C1B 00 00 00 00 00 20 00 00 793F89D6 141829.006 220717 A 10 0 +0063
7A697C1C 00 00 00 3A 00 00 00 00 793F89D6 141829.006 220717 A 10 0 +0063
7BD8557C 80 00 2F 00 2D 00 00 00 7ABD0216 141830.014 220717 A 10 0 +0055
7BD8557C 36 00 00 00 00 00 00 00 7ABD0216 141830.014 220717 A 10 0 +0055
7BD8557E 00 38 00 00 00 00 00 00 7ABD0216 141830.014 220717 A 10 0 +0055
7BD85581 00 00 00 00 00 37 00 00 7ABD0216 141830.014 220717 A 10 0 +0055
7BD85584 00 00 00 29 00 00 00 00 7ABD0216 141830.014 220717 A 10 0 +0055
7C01EAE1 B2 00 30 00 32 00 00 00 7ABD0216 141830.014 220717 A 10 0 +0055
7C01EAE6 00 33 00 00 00 00 00 00 7ABD0216 141830.014 220717 A 10 0 +0055
7C01EAE7 00 00 00 00 00 3E 00 00 7ABD0216 141830.014 220717 A 10 0 +0055
7C01EAEA 00 00 00 2C 00 00 00 00 7ABD0216 141830.014 220717 A 10 0 +0055
7D2D01CC BA 00 39 00 00 00 00 00 7C3A7A56 141831.006 220717 A 10 0 +0063
7D2D01CD 00 00 00 00 21 00 00 00 7C3A7A56 141831.006 220717 A 10 0 +0063
7D2D01CE 00 00 00 00 00 2A 00 00 7C3A7A56 141831.006 220717 A 10 0 +0063
7D2D01CF 00 2F 00 00 00 00 00 00 7C3A7A56 141831.006 220717 A 10 0 +0063
7D2D01D0 00 00 00 22 00 00 00 00 7C3A7A56 141831.006 220717 A 10 0 +0063
7E9CAC7B 80 00 22 00 21 00 00 00 7DB7F296 141832.014 220717 A 10 0 +0055
7E9CAC7B 34 00 00 00 00 00 00 00 7DB7F296 141832.014 220717 A 10 0 +0055
7E9CAC7B 00 3A 00 00 00 00 00 00 7DB7F296 141832.014 220717 A 10 0 +0055
7E9CAC7F 00 00 00 00 00 30 00 00 7DB7F296 141832.014 220717 A 10 0 +0055
7E9CAC80 00 00 00 2E 00 00 00 00 7DB7F296 141832.014 220717 A 10 0 +0055
7ECDA053 80 00 3C 00 3F 00 00 00 7DB7F296 141832.014 220717 A 10 0 +0055
7ECDA054 25 00 00 00 00 00 00 00 7DB7F296 141832.014 220717 A 10 0 +0055
7ECDA055 00 38 00 00 00 3C 00 00 7DB7F296 141832.014 220717 A 10 0 +0055
7ECDA059 00 00 00 37 00 00 00 00 7DB7F296 141832.014 220717 A 10 0 +0055
7ECDA05A 00 00 3D 00 00 00 00 00 7DB7F296 141832.014 220717 A 10 0 +0055
7ECDA05B 00 00 00 2A 00 00 00 00 7DB7F296 141832.014 220717 A 10 0 +0055
7F4E68C6 80 00 31 00 00 00 00 00 7F356AD6 141833.006 220717 A 10 0 +0063
7F4E68C6 00 00 00 00 3C 00 00 00 7F356AD6 141833.006 220717 A 10 0 +0063
7F4E68C7 27 00 00 00 00 00 00 00 7F356AD6 141833.006 220717 A 10 0 +0063
7F4E68C8 00 24 00 00 00 00 00 00 7F356AD6 141833.006 220717 A 10 0 +0063
7F4E68C8 2F 00 00 00 00 00 00 00 7F356AD6 141833.006 220717 A 10 0 +0063
7F4E68C8 00 30 00 00 00 00 00 00 7F356AD6 141833.006 220717 A 10 0 +0063
7F4E68C9 00 00 00 00 00 2D 00 00 7F356AD6 141833.006 220717 A 10 0 +0063
7F4E68D3 00 00 00 27 00 00 00 00 7F356AD6 141833.006 220717 A 10 0 +0063
7F84483F A3 00 22 00 23 00 00 00 7F356AD6 141833.006 220717 A 10 0 +0063
7F844849 00 2E 00 00 00 00 00 00 7F356AD6 141833.006 220717 A 10 0 +0063
7F844850 00 00 00 24 00 00 00 00 7F356AD6 141833.006 220717 A 10 0 +0063
7F844851 00 00 00 00 00 21 00 00 7F356AD6 141833.006 220717 A 10 0 +0063
8236ECD7 A8 00 2E 00 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0031
8236ECD7 00 00 00 00 35 00 00 00 82305B56 141835.006 220717 A 10 0 +0031
8236ECD9 00 00 00 00 00 23 00 00 82305B56 141835.006 220717 A 10 0 +0031
8236ECDB 00 00 00 26 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0031
8236ECDB 00 39 00 00 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0031
829815EC 80 00 2E 00 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
829815EC 37 00 00 00 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
829815EC 00 00 00 00 3C 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
829815EE 00 00 00 00 00 34 00 00 82305B56 141835.006 220717 A 10 0 +0015
829815EE 00 3E 00 00 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
829815F7 00 00 00 34 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
830B8AB1 80 00 00 00 37 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
830B8AB1 3F 00 00 00 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
830B8AB2 22 20 20 00 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
830B8AB2 00 29 00 00 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
830B8AB3 00 00 00 31 35 30 00 00 82305B56 141835.006 220717 A 10 0 +0015
830B8AB3 00 00 00 00 00 3B 00 00 82305B56 141835.006 220717 A 10 0 +0015
836DA362 80 00 23 00 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
836DA362 2D 00 00 00 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
836DA362 00 00 00 00 35 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
836DA363 00 00 00 00 00 35 00 00 82305B56 141835.006 220717 A 10 0 +0015
836DA364 00 39 00 00 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
836DA36B 00 00 00 2F 00 00 00 00 82305B56 141835.006 220717 A 10 0 +0015
84D3BCE8 80 00 2E 00 00 00 00 00 83ADD396 141836.014 220717 A 10 0 +0055
84D3BCE8 30 00 00 00 00 00 00 00 83ADD396 141836.014 220717 A 10 0 +0055
84D3BCE9 00 00 00 00 30 00 00 00 83ADD396 141836.014 220717 A 10 0 +0055
84D3BCE9 00 00 00 00 00 3F 00 00 83ADD396 141836.014 220717 A 10 0 +0055
84D3BCEA 00 27 00 00 00 00 00 00 83ADD396 141836.014 220717 A 10 0 +0055
84D3BCED 00 00 00 2A 00 00 00 00 83ADD396 141836.014 220717 A 10 0 +0055
868BC232 80 00 2C 00 00 00 00 00 852B4BD6 141837.006 220717 A 10 0 +0039
868BC232 39 00 00 00 39 00 00 00 852B4BD6 141837.006 220717 A 10 0 +0039
868BC233 00 38 00 00 00 00 00 00 852B4BD6 141837.006 220717 A 10 0 +0039
868BC235 00 00 00 00 2F 2C 00 00 852B4BD6 141837.006 220717 A 10 0 +0039
868BC235 00 00 00 00 00 30 00 00 852B4BD6 141837.006 220717 A 10 0 +0039
868BC23A 00 00 00 26 00 00 00 00 852B4BD6 141837.006 220717 A 10 0 +0039
87883D43 80 00 3D 00 00 00 00 00 86A8C416 141838.014 220717 A 10 0 +0055
87883D44 25 00 00 00 21 00 00 00 86A8C416 141838.014 220717 A 10 0 +0055
87883D46 00 2D 00 00 00 00 00 00 86A8C416 141838.014 220717 A 10 0 +0055
87883D48 00 00 00 00 00 26 00 00 86A8C416 141838.014 220717 A 10 0 +0055
87883D4A 00 00 00 3A 00 00 00 00 86A8C416 141838.014 220717 A 10 0 +0055
87AF29D3 AB 00 2B 00 2E 00 00 00 86A8C416 141838.014 220717 A 10 0 +0055
87AF29D6 00 00 00 00 00 30 00 00 86A8C416 141838.014 220717 A 10 0 +0055
87AF29D7 00 29 00 00 00 00 00 00 86A8C416 141838.014 220717 A 10 0 +0055
87AF29D7 00 00 00 34 00 00 00 00 86A8C416 141838.014 220717 A 10 0 +0055
87BA3430 BE 00 38 00 39 00 00 00 86A8C416 141838.014 220717 A 10 0 +0055
87BA3433 00 34 00 00 00 00 00 00 86A8C416 141838.014 220717 A 10 0 +0055
87BA3437 00 00 00 00 00 25 00 00 86A8C416 141838.014 220717 A 10 0 +0055
87BA343B 00 00 00 28 00 00 00 00 86A8C416 141838.014 220717 A 10 0 +0055
889127B2 80 00 25 00 00 00 00 00 88263C56 141839.006 220717 A 10 0 +0039
889127B2 00 00 00 00 2E 00 00 00 88263C56 141839.006 220717 A 10 0 +0039
889127B2 33 00 00 00 00 00 00 00 88263C56 141839.006 220717 A 10 0 +0039
889127B3 00 39 00 00 00 00 00 00 88263C56 141839.006 220717 A 10 0 +0039
889127B5 00 00 00 00 00 22 00 00 88263C56 141839.006 220717 A 10 0 +0039
889127BB 00 00 00 2A 00 00 00 00 88263C56 141839.006 220717 A 10 0 +0039
898A3076 80 00 2A 00 00 00 00 00 88263C56 141839.006 220717 A 10 0 +0039
898A3076 30 00 00 00 30 00 00 00 88263C56 141839.006 220717 A 10 0 +0039
898A307A 00 25 00 00 00 24 00 00 88263C56 141839.006 220717 A 10 0 +0039
898A3080 00 00 00 32 00 00 00 00 88263C56 141839.006 220717 A 10 0 +0039
8A7EE2A7 B7 00 31 00 00 00 00 00 89A3B496 141840.014 220717 A 10 0 +0055
8A7EE2A7 00 00 00 00 3C 00 00 00 89A3B496 141840.014 220717 A 10 0 +0055
8A7EE2AA 00 00 00 00 00 2F 00 00 89A3B496 141840.014 220717 A 10 0 +0055
8A7EE2AB 00 31 00 00 00 00 00 00 89A3B496 141840.014 220717 A 10 0 +0055
8A7EE2B3 00 00 00 35 00 00 00 00 89A3B496 141840.014 220717 A 10 0 +0055
8A7EE2B4 00 00 20 00 00 00 00 00 89A3B496 141840.014 220717 A 10 0 +0055
8A7EE2B4 00 00 00 2E 00 00 00 00 89A3B496 141840.014 220717 A 10 0 +0055
8B1577B2 AF 00 2A 00 2A 00 00 00 89A3B496 141840.014 220717 A 10 0 +0055
8B1577B5 00 2B 00 00 00 00 00 00 89A3B496 141840.014 220717 A 10 0 +0055
8B1577B8 00 00 00 00 00 31 00 00 89A3B496 141840.014 220717 A 10 0 +0055
8B1577B9 00 00 00 2B 00 00 00 00 89A3B496 141840.014 220717 A 10 0 +0055
8B8D6E9E 80 00 3F 00 00 00 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8B8D6E9F 00 00 00 00 21 00 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8B8D6E9F 33 00 00 00 00 00 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8B8D6EA0 00 30 00 00 00 00 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8B8D6EA5 00 00 00 00 00 3C 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8B8D6EA6 00 00 00 2A 00 00 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8BB4976B 80 00 3F 00 00 00 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8BB4976C 00 00 00 00 22 00 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8BB4976C 35 00 00 00 00 00 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8BB4976D 3F 3D 00 00 00 00 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8BB4976E 00 2C 00 00 00 00 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8BB49771 00 00 00 00 00 21 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8BB49775 00 00 00 2E 00 00 00 00 8B212CD6 141841.006 220717 A 10 0 +0039
8CB0F280 80 00 33 00 36 00 00 00 8C9EA516 141842.014 220717 A 10 0 +0039
8CB0F280 38 00 00 00 00 00 00 00 8C9EA516 141842.014 220717 A 10 0 +0039
8CB0F283 00 2B 00 00 00 00 00 00 8C9EA516 141842.014 220717 A 10 0 +0039
8CB0F284 00 00 00 00 00 2C 00 00 8C9EA516 141842.014 220717 A 10 0 +0039
8CB0F287 00 00 00 22 00 00 00 00 8C9EA516 141842.014 220717 A 10 0 +0039
8D1D4146 AB 00 2C 00 2D 00 00 00 8C9EA516 141842.014 220717 A 10 0 +0055
8D1D4153 00 3B 00 00 00 00 00 00 8C9EA516 141842.014 220717 A 10 0 +0055
8D1D4158 00 00 00 23 00 22 00 00 8C9EA516 141842.014 220717 A 10 0 +0055
8D9439C9 80 00 34 00 32 00 00 00 8C9EA516 141842.014 220717 A 10 0 +0055
8D9439C9 3C 00 00 00 00 00 00 00 8C9EA516 141842.014 220717 A 10 0 +0055
8D9439CA 00 3F 00 00 00 00 00 00 8C9EA516 141842.014 220717 A 10 0 +0055
8D9439CE 00 00 00 00 00 25 00 00 8C9EA516 141842.014 220717 A 10 0 +0055
8D9439CE 00 00 00 35 00 00 00 00 8C9EA516 141842.014 220717 A 10 0 +0055
8F022A2A 80 00 2C 00 00 00 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
8F022A2A 00 00 00 00 32 00 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
8F022A2A 3A 00 00 00 00 00 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
8F022A2C 00 25 00 00 00 00 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
8F022A2F 00 00 00 00 23 21 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
8F022A2F 00 00 00 00 00 35 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
8F022A33 00 00 00 29 00 00 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
8F726806 A5 00 00 00 00 00 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
8F726806 00 00 2E 00 00 00 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
8F726806 00 00 00 00 34 00 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
8F726808 00 00 00 00 00 35 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
8F726809 00 33 00 00 00 00 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
8F72680B 00 00 00 27 00 00 00 00 8E1C1D56 141843.006 220717 A 10 0 +0063
9079E1C3 AE 00 2B 00 00 00 00 00 8F999596 141844.014 220717 A 10 0 +0055
9079E1C3 00 00 00 00 31 00 00 00 8F999596 141844.014 220717 A 10 0 +0055
9079E1C6 00 00 00 00 00 2D 00 00 8F999596 141844.014 220717 A 10 0 +0055
9079E1C6 00 30 00 00 00 00 00 00 8F999596 141844.014 220717 A 10 0 +0055
9079E1C9 00 00 00 2D 00 00 00 00 8F999596 141844.014 220717 A 10 0 +0055
91235DFF 80 00 2A 00 00 00 00 00 91170DD6 141845.006 220717 A 10 0 +0055
91235DFF 32 00 00 00 37 00 00 00 91170DD6 141845.006 220717 A 10 0 +0055
91235E02 00 00 00 00 34 33 00 00 91170DD6 141845.006 220717 A 10 0 +0055
91235E02 00 38 00 00 00 00 00 00 91170DD6 141845.006 220717 A 10 0 +0055
91235E03 00 00 00 00 00 21 00 00 91170DD6 141845.006 220717 A 10 0 +0055
91235E0A 00 00 00 3C 00 00 00 00 91170DD6 141845.006 220717 A 10 0 +0055
9197746B A3 00 23 00 00 00 00 00 91170DD6 141845.006 220717 A 10 0 +0063
9197746B 00 00 00 00 3F 00 00 00 91170DD6 141845.006 220717 A 10 0 +0063
9197746C 00 00 00 00 00 27 00 00 91170DD6 141845.006 220717 A 10 0 +0063
9197746C 00 39 00 00 00 00 00 00 91170DD6 141845.006 220717 A 10 0 +0063
9197746E 00 00 00 35 00 00 00 00 91170DD6 141845.006 220717 A 10 0 +0063
922F1563 80 00 38 00 3B 00 00 00 91170DD6 141845.006 220717 A 10 0 +0063
922F1564 21 00 00 00 00 00 00 00 91170DD6 141845.006 220717 A 10 0 +0063
922F1565 00 2C 00 00 00 00 00 00 91170DD6 141845.006 220717 A 10 0 +0063
922F1568 00 00 00 00 00 2C 00 00 91170DD6 141845.006 220717 A 10 0 +0063
922F1569 00 00 00 20 00 00 00 00 91170DD6 141845.006 220717 A 10 0 +0063
934EE8DF 80 00 25 00 26 00 00 00 92948616 141846.014 220717 A 10 0 +0055
934EE8DF 2E 00 00 00 00 00 00 00 92948616 141846.014 220717 A 10 0 +0055
934EE8E1 00 25 00 00 00 00 00 00 92948616 141846.014 220717 A 10 0 +0055
934EE8E3 00 00 00 00 00 2A 00 00 92948616 141846.014 220717 A 10 0 +0055
934EE8E4 00 00 00 39 00 00 00 00 92948616 141846.014 220717 A 10 0 +0055
94340B0B 80 00 28 00 00 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
94340B0B 30 00 00 00 30 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
94340B0D 00 2D 00 00 00 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
94340B0E 00 00 00 00 00 31 00 00 9411FE56 141847.006 220717 A 10 0 +0063
94340B11 00 00 00 27 00 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
94E7688B 80 00 25 00 00 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
94E7688B 00 00 00 00 2F 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
94E7688B 30 00 00 00 31 30 00 00 9411FE56 141847.006 220717 A 10 0 +0063
94E7688C 00 21 00 00 00 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
94E7688D 00 00 00 00 00 22 00 00 9411FE56 141847.006 220717 A 10 0 +0063
94E76891 00 00 00 31 00 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
954FC5BA B1 00 00 00 00 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
954FC5BA 00 00 00 00 3D 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
954FC5BB 00 00 25 00 00 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
954FC5BC 00 00 00 2C 00 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
954FC5BE 00 00 00 00 00 25 00 00 9411FE56 141847.006 220717 A 10 0 +0063
954FC5C2 00 3F 00 00 00 00 00 00 9411FE56 141847.006 220717 A 10 0 +0063
9600C614 80 00 39 00 00 00 00 00 958F7696 141848.014 220717 A 10 0 +0055
9600C615 23 00 00 00 23 00 00 00 958F7696 141848.014 220717 A 10 0 +0055
9600C616 00 24 00 00 00 00 00 00 958F7696 141848.014 220717 A 10 0 +0055
9600C618 00 00 00 00 00 22 00 00 958F7696 141848.014 220717 A 10 0 +0055
9600C619 00 00 00 30 00 00 00 00 958F7696 141848.014 220717 A 10 0 +0055
966EFEDD A7 00 21 00 21 00 00 00 958F7696 141848.014 220717 A 10 0 +0055
966EFEE0 00 21 00 00 00 00 00 00 958F7696 141848.014 220717 A 10 0 +0055
966EFEE1 00 00 00 00 00 34 00 00 958F7696 141848.014 220717 A 10 0 +0055
966EFEE4 00 00 00 35 00 00 00 00 958F7696 141848.014 220717 A 10 0 +0055
96D67FB2 80 00 3B 00 00 00 00 00 958F7696 141848.014 220717 A 10 0 +0055
96D67FB3 00 00 00 00 2B 00 00 00 958F7696 141848.014 220717 A 10 0 +0055
96D67FB3 34 00 00 00 00 00 00 00 958F7696 141848.014 220717 A 10 0 +0055
96D67FB3 00 3B 00 00 00 00 00 00 958F7696 141848.014 220717 A 10 0 +0055
96D67FB4 00 00 00 00 00 31 00 00 958F7696 141848.014 220717 A 10 0 +0055
96D67FB9 00 00 00 37 00 00 00 00 958F7696 141848.014 220717 A 10 0 +0055
972A6BFC 80 00 2E 00 2E 00 00 00 970CEED6 141849.006 220717 A 10 0 +0063
972A6BFC 30 00 00 00 00 00 00 00 970CEED6 141849.006 220717 A 10 0 +0063
972A6C01 00 31 00 00 00 00 00 00 970CEED6 141849.006 220717 A 10 0 +0063
972A6C06 00 00 00 00 00 27 00 00 970CEED6 141849.006 220717 A 10 0 +0063
972A6C07 00 00 00 33 00 00 00 00 970CEED6 141849.006 220717 A 10 0 +0063
98982774 80 00 31 00 31 00 00 00 988A6716 141850.014 220717 A 10 0 +0063
98982774 38 00 00 00 00 00 00 00 988A6716 141850.014 220717 A 10 0 +0063
98982777 00 3C 00 00 00 00 00 00 988A6716 141850.014 220717 A 10 0 +0063
9898277C 00 00 00 00 00 33 00 00 988A6716 141850.014 220717 A 10 0 +0063
9898277E 00 00 00 2A 00 00 00 00 988A6716 141850.014 220717 A 10 0 +0063
98D27AFD A7 00 26 00 27 00 00 00 988A6716 141850.014 220717 A 10 0 +0031
98D27B03 00 3A 00 00 00 00 00 00 988A6716 141850.014 220717 A 10 0 +0031
