# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1500692400.0 100 4221.81	838.60	9.86	88.92	0.00	236.72	-2.33	0.00	310.05	0.00	429.16	7522.80
1500692401.0 100 4221.81	839.81	9.86	89.08	0.00	236.72	3.69	0.00	310.11	0.00	429.16	7522.80
1500692402.0 100 4221.81	839.81	9.86	88.92	0.00	235.40	-2.33	0.00	310.17	473.68	429.16	7522.80
1500692403.0 100 4221.81	838.60	9.86	89.24	0.00	234.09	0.68	0.00	310.22	0.00	429.16	7522.80
1500692404.0 100 4221.81	838.60	9.86	89.72	0.00	236.72	0.68	0.00	309.94	0.00	429.16	7522.80
1500692405.0 100 4221.81	838.60	9.86	89.24	0.00	239.37	0.68	0.00	310.11	0.00	429.16	7522.80
1500692406.0 100 4221.81	838.60	9.86	88.77	0.00	240.70	-2.33	0.00	310.00	0.00	429.16	7522.80
1500692407.0 100 4221.81	838.60	9.86	88.92	0.00	240.70	2.44	0.00	310.17	0.00	429.16	7522.80
1500692408.0 100 4221.81	838.60	9.86	88.92	0.00	235.40	-0.00	0.00	310.00	0.00	429.16	7522.80
1500692409.0 100 4221.81	838.60	9.86	88.13	0.00	239.37	-0.00	0.00	310.22	0.00	429.16	7522.80
1500692410.0 100 4221.81	839.81	9.86	88.45	0.00	238.04	0.68	0.00	310.17	0.00	429.16	7522.80
1500692411.0 100 4221.81	838.60	9.86	88.61	0.00	235.40	-0.00	0.00	310.05	473.68	429.16	7522.80
1500692412.0 100 4221.81	838.60	9.86	88.61	0.00	236.72	-0.00	0.00	310.11	0.00	429.16	7522.80
1500692413.0 100 4221.81	838.60	9.86	89.08	0.00	235.40	-2.33	0.00	310.17	473.68	429.16	7522.80
1500692414.0 100 4221.81	838.25	9.67	88.61	0.00	235.40	2.44	0.00	310.22	0.00	429.16	7522.80
1500692415.0 100 4221.81	838.25	9.67	89.56	0.00	236.72	-2.33	0.00	309.94	0.00	429.16	7522.80
1500692416.0 100 4221.81	838.60	9.86	88.45	0.00	235.40	-2.33	0.00	310.22	0.00	429.16	7522.80
1500692417.0 100 4221.81	838.60	9.86	89.56	0.00	239.37	4.66	0.00	310.00	0.00	429.16	7522.80
1500692418.0 100 4221.81	839.81	9.86	88.45	0.00	240.70	-2.33	0.00	310.17	344.01	429.16	7522.80
1500692419.0 100 4221.81	839.81	9.86	89.40	0.00	234.09	-2.33	0.00	310.05	0.00	429.16	7522.80
1500692420.0 100 4221.81	838.60	9.86	88.77	0.00	235.40	-0.00	0.00	310.05	0.00	429.16	7522.80
1500692421.0 100 4221.81	839.81	9.86	89.56	0.00	235.40	6.12	0.00	310.05	0.00	429.16	7522.80
1500692422.0 100 4221.81	838.60	9.86	89.56	0.00	234.09	2.44	0.00	309.94	0.00	429.16	7522.80
1500692423.0 100 4221.81	838.60	9.86	89.08	0.00	235.40	-2.33	0.00	310.11	0.00	429.16	7522.80
1500692425.0 100 4221.81	838.60	9.86	89.24	0.00	235.40	-2.33	0.00	310.05	0.00	429.16	7522.80
1500692426.0 100 4221.81	838.60	9.86	88.61	0.00	238.04	2.44	0.00	310.11	473.68	429.16	7522.80
1500692427.0 100 4221.81	838.60	9.86	89.72	0.00	236.72	0.68	0.00	310.00	0.00	429.16	7522.80
1500692428.0 100 4221.81	838.25	9.67	88.77	0.00	239.37	8.08	0.00	310.11	0.00	429.16	7522.80
1500692429.0 100 4221.81	838.60	9.86	89.24	0.00	239.37	4.66	0.00	310.05	0.00	429.16	7522.80
