# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1500656400.0 45 0.00	857.38	14.72	81.01	0.00	225.04	-0.00	0.00	309.55	0.00	0.00	0.00
1500656401.0 45 0.00	858.95	14.91	81.33	0.00	219.96	-2.33	0.00	309.27	0.00	0.00	0.00
1500656402.0 45 0.00	858.60	14.72	83.23	0.00	218.70	-0.00	0.00	309.60	0.00	0.00	0.00
1500656403.0 45 0.00	857.38	14.72	81.65	0.00	221.22	-0.00	0.00	309.49	0.00	0.00	0.00
1500656404.0 45 0.00	857.38	14.72	78.64	0.00	219.96	-0.00	0.00	309.32	0.00	0.00	0.00
1500656405.0 45 0.00	857.73	14.91	81.33	0.00	218.70	-0.00	0.00	309.55	0.00	0.00	0.00
1500656406.0 45 0.00	858.60	14.72	81.80	0.00	223.76	3.69	0.00	309.43	0.00	0.00	0.00
1500656407.0 45 0.00	858.95	14.91	81.49	0.00	218.70	-2.33	0.00	309.60	0.00	0.00	0.00
1500656408.0 45 0.00	858.25	14.53	81.49	0.00	221.22	-0.00	0.00	309.43	0.00	0.00	0.00
1500656409.0 45 0.00	858.95	14.91	81.33	0.00	218.70	-0.00	0.00	309.32	0.00	0.00	0.00
1500656410.0 45 0.00	858.25	14.53	81.65	0.00	219.96	-0.00	0.00	309.60	0.00	0.00	0.00
1500656411.0 45 0.00	858.60	14.72	81.65	0.00	222.49	-2.33	0.00	309.43	0.00	0.00	0.00
1500656412.0 45 0.00	858.60	14.72	81.65	0.00	219.96	-0.00	0.00	309.38	0.00	0.00	0.00
1500656413.0 45 0.00	858.25	14.53	80.85	0.00	216.20	-0.00	0.00	309.21	0.00	0.00	0.00
1500656414.0 45 0.00	857.03	14.53	81.33	0.00	218.70	-0.00	0.00	309.32	0.00	0.00	0.00
1500656415.0 45 0.00	858.25	14.53	81.65	0.00	219.96	-2.33	0.00	309.55	0.00	0.00	0.00
1500656416.0 45 0.00	858.60	14.72	81.17	0.00	222.49	3.69	0.00	309.43	0.00	0.00	0.00
1500656417.0 45 0.00	857.38	14.72	81.65	0.00	219.96	-0.00	0.00	309.38	0.00	0.00	0.00
1500656418.0 45 0.00	858.60	14.72	75.79	0.00	221.22	-0.00	0.00	309.60	0.00	0.00	0.00
1500656419.0 45 0.00	858.25	14.53	81.65	0.00	225.04	-0.00	0.00	309.49	0.00	0.00	0.00
1500656420.0 45 0.00	857.90	14.35	81.49	0.00	217.45	-0.00	0.00	309.43	0.00	0.00	0.00
1500656421.0 44 0.00	858.25	14.53	82.12	0.00	219.96	-0.00	0.00	309.32	0.00	0.00	0.00
1500656422.0 44 0.00	857.90	14.35	81.96	0.00	219.96	-0.00	0.00	309.38	0.00	0.00	0.00
1500656423.0 44 0.00	858.60	14.72	82.28	0.00	225.04	-0.00	0.00	309.49	0.00	0.00	0.00
1500656424.0 44 0.00	858.25	14.53	82.59	0.00	218.70	-0.00	0.00	309.38	0.00	0.00	0.00
1500656425.0 44 0.00	857.38	14.72	82.28	0.00	219.96	-0.00	0.00	309.60	0.00	0.00	0.00
1500656426.0 44 0.00	859.48	14.53	82.12	0.00	218.70	-0.00	0.00	309.32	0.00	0.00	0.00
1500656427.0 44 0.00	857.03	14.53	83.23	0.00	221.22	-2.33	0.00	309.43	0.00	0.00	0.00
1500656428.0 44 0.00	857.38	14.72	82.75	0.00	217.45	-0.00	0.00	309.27	0.00	0.00	0.00
1500656429.0 44 0.00	857.38	14.72	82.75	0.00	219.96	-0.00	0.00	309.38	0.00	0.00	0.00
