# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1500612780.0 100 61437.75	813.48	6.68	32.44	0.00	243.37	26.85	0.00	310.28	171.46	429.33	7522.86
1500612781.0 100 61437.75	813.14	6.50	33.23	0.00	239.37	26.76	0.00	310.28	171.46	429.33	7522.86
1500612782.0 100 61437.75	813.48	6.68	33.07	0.00	240.70	26.69	0.00	310.34	163.26	429.33	7522.86
1500612783.0 100 61437.75	813.82	6.87	33.54	0.00	239.37	27.05	0.00	310.22	171.46	429.33	7522.86
1500612784.0 100 61437.75	813.82	6.87	33.54	0.00	238.04	27.41	0.00	310.17	163.26	429.33	7522.86
1500612785.0 100 61437.75	813.82	6.87	33.86	0.00	242.03	26.76	0.00	310.28	171.46	429.33	7522.86
1500612786.0 100 61437.75	813.82	6.87	33.39	0.00	244.72	26.47	0.00	310.34	171.46	429.33	7522.86
1500612787.0 100 61437.75	813.82	6.87	31.80	0.00	240.70	26.32	0.00	310.39	171.46	429.33	7522.86
1500612788.0 100 61437.75	813.82	6.87	31.33	0.00	242.03	26.67	0.00	310.34	171.46	429.33	7522.86
1500612789.0 100 61437.75	813.48	6.68	32.28	0.00	240.70	26.85	0.00	310.28	171.46	429.33	7522.86
1500612790.0 100 61437.75	813.48	6.68	31.96	0.00	239.37	27.15	0.00	310.28	171.46	429.33	7522.86
1500612791.0 100 61437.75	813.48	6.68	31.17	0.00	242.03	26.66	0.00	310.28	181.11	429.33	7522.86
1500612792.0 100 61437.75	813.82	6.87	31.17	0.00	240.70	26.76	0.00	310.28	171.46	429.33	7522.86
1500612793.0 100 61437.75	813.48	6.68	30.85	0.00	240.70	26.38	0.00	310.39	181.11	429.33	7522.86
1500612794.0 100 61437.75	813.82	6.87	31.96	0.00	240.70	26.56	0.00	310.28	171.46	429.33	7522.86
1500612795.0 100 61437.75	813.82	6.87	31.17	0.00	243.37	26.77	0.00	310.34	171.46	429.33	7522.86
1500612796.0 100 61437.75	813.48	6.68	31.49	0.00	240.70	26.86	0.00	310.28	181.11	429.33	7522.86
1500612797.0 100 61437.75	813.82	6.87	31.49	0.00	246.07	26.76	0.00	310.22	181.11	429.33	7522.86
1500612798.0 100 61437.75	813.48	6.68	31.01	0.00	244.72	26.75	0.00	310.34	171.46	429.33	7522.86
1500612799.0 100 61437.75	813.82	6.87	30.06	0.00	239.37	26.85	0.00	310.34	181.11	429.33	7522.86
1500612800.0 100 61437.75	813.82	6.87	29.59	0.00	240.70	26.66	0.00	310.22	171.46	429.33	7522.86
1500612801.0 100 61437.75	815.02	6.87	30.38	0.00	240.70	26.47	0.00	310.28	181.11	429.33	7522.86
1500612802.0 100 61437.75	813.82	6.87	30.54	0.00	240.70	26.66	0.00	310.28	171.46	429.33	7522.86
1500612803.0 100 61437.75	813.48	6.68	30.38	0.00	242.03	26.56	0.00	310.28	171.46	429.33	7522.86
1500612804.0 100 61437.75	813.48	6.68	31.65	0.00	244.72	26.67	0.00	310.45	181.11	429.33	7522.86
1500612805.0 100 61437.75	813.82	6.87	31.49	0.00	240.70	26.50	0.00	310.39	171.46	429.33	7522.86
1500612806.0 100 61437.75	813.82	6.87	31.49	0.00	238.04	26.58	0.00	310.17	171.46	429.33	7522.86
1500612808.0 100 61437.75	813.48	6.68	32.12	0.00	240.70	26.86	0.00	310.28	171.46	429.33	7522.86
1500612809.0 100 61437.75	812.61	6.87	31.65	0.00	242.03	26.67	0.00	310.22	171.46	429.33	7522.86
1500612810.0 100 61437.75	813.82	6.87	31.96	0.00	247.42	26.47	0.00	310.39	181.11	429.33	7522.86
1500612811.0 100 61437.75	813.82	6.87	31.49	0.00	240.70	26.28	0.00	310.28	181.11	429.33	7522.86
1500612812.0 100 61437.75	813.48	6.68	32.12	0.00	239.37	26.76	0.00	310.45	181.11	429.33	7522.86
1500612813.0 100 61437.75	813.82	6.87	32.59	0.00	239.37	26.67	0.00	310.28	181.11	429.33	7522.86
1500612814.0 100 61437.75	812.61	6.87	31.65	0.00	240.70	26.76	0.00	310.28	163.26	429.33	7522.86
1500612815.0 100 61437.75	813.82	6.87	27.22	0.00	243.37	26.07	0.00	310.34	171.46	429.33	7522.86
1500612816.0 100 61437.75	813.82	6.87	27.06	0.00	250.14	25.97	0.00	310.51	171.46	429.33	7522.86
1500612780.0 100 61437.75	813.14	6.50	28.96	0.00	242.03	25.69	0.00	310.51	171.46	429.33	7522.86
1500612781.0 100 61437.75	813.82	6.87	29.75	0.00	243.37	26.06	0.00	310.34	181.11	429.33	7522.86
1500612782.0 100 61437.75	812.61	6.87	29.91	0.00	238.04	26.85	0.00	310.17	171.46	429.33	7522.86
1500612783.0 100 61437.75	813.48	6.68	28.80	0.00	243.37	26.48	0.00	310.22	171.46	429.33	7522.86
1500612784.0 100 61437.75	813.82	6.87	29.43	0.00	247.42	25.87	0.00	310.45	181.11	429.33	7522.86
1500612785.0 100 61437.75	813.48	6.68	29.75	0.00	239.37	26.37	0.00	310.28	171.46	429.33	7522.86
1500612786.0 100 61437.75	813.82	6.87	30.06	0.00	243.37	25.84	0.00	310.56	181.11	429.33	7522.86
1500612787.0 100 61437.75	813.82	6.87	30.06	0.00	242.03	25.86	0.00	310.39	181.11	429.33	7522.86
1500612788.0 100 61437.75	813.82	6.87	30.38	0.00	242.03	26.17	0.00	310.28	181.11	429.33	7522.86
1500612789.0 100 61437.75	813.82	6.87	29.91	0.00	240.70	26.27	0.00	310.28	171.46	429.33	7522.86
1500612790.0 100 61437.75	813.48	6.68	30.38	0.00	242.03	26.28	0.00	310.34	171.46	429.33	7522.86
1500612791.0 100 61437.75	813.82	6.87	30.22	0.00	240.70	26.28	0.00	310.39	171.46	429.33	7522.86
1500612792.0 100 61437.75	813.82	6.87	30.70	0.00	239.37	26.37	0.00	310.22	171.46	429.33	7522.86
1500612793.0 100 61437.75	813.82	6.87	30.85	0.00	238.04	26.66	0.00	310.28	171.46	429.33	7522.86
1500612794.0 100 61437.75	813.82	6.87	30.38	0.00	244.72	26.17	0.00	310.39	171.46	429.33	7522.86
1500612795.0 100 61437.75	813.82	6.87	30.22	0.00	244.72	26.18	0.00	310.28	171.46	429.33	7522.86
1500612796.0 100 61437.75	813.48	6.68	29.75	0.00	239.37	25.84	0.00	310.34	171.46	429.33	7522.86
1500612797.0 100 61437.75	813.82	6.87	29.91	0.00	240.70	26.27	0.00	310.51	192.69	429.33	7522.86
1500612798.0 100 61437.75	813.82	6.87	29.59	0.00	240.70	25.95	0.00	310.28	171.46	429.33	7522.86
1500612799.0 100 61437.75	813.82	6.87	29.27	0.00	242.03	25.95	0.00	310.17	181.11	429.33	7522.86
1500612800.0 100 61437.75	813.82	6.87	30.06	0.00	243.37	25.73	0.00	310.45	181.11	429.33	7522.86
