# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1500012001.0 100 0.00	841.37	10.05	90.03	0.00	232.78	21.49	0.00	309.94	206.97	0.00	0.00
1500012002.0 100 0.00	838.60	9.86	89.72	0.00	234.09	20.38	0.00	310.05	225.21	0.00	0.00
1500012003.0 100 0.00	838.25	9.67	89.72	0.00	235.40	20.38	0.00	310.05	225.21	0.00	0.00
1500012004.0 100 0.00	841.02	9.86	89.72	0.00	236.72	20.59	0.00	310.05	225.21	0.00	0.00
1500012005.0 100 0.00	839.81	9.86	86.23	0.00	238.04	20.59	0.00	310.11	225.21	0.00	0.00
1500012006.0 100 0.00	839.81	9.86	89.56	0.00	239.37	20.17	0.00	310.22	225.21	0.00	0.00
1500012007.0 100 0.00	839.81	9.86	89.24	0.00	242.03	20.68	0.00	310.17	225.21	0.00	0.00
1500012008.0 100 0.00	839.81	9.86	88.92	0.00	235.40	20.83	0.00	310.05	225.21	0.00	0.00
1500012009.0 100 0.00	841.02	9.86	88.77	0.00	239.37	19.63	0.00	310.45	225.21	0.00	0.00
1500012010.0 100 0.00	839.81	9.86	86.71	0.00	243.37	19.76	0.00	310.28	225.21	0.00	0.00
1500012011.0 100 0.00	839.81	9.86	89.56	0.00	238.04	19.95	0.00	310.28	225.21	0.00	0.00
1500012012.0 100 0.00	839.81	9.86	89.40	0.00	234.09	20.17	0.00	310.00	225.21	0.00	0.00
1500012014.0 100 0.00	841.02	9.86	85.44	0.00	239.37	20.59	0.00	310.17	225.21	0.00	0.00
1500012015.0 100 0.00	839.81	9.86	89.56	0.00	240.70	20.63	0.00	310.17	225.21	0.00	0.00
1500012016.0 100 0.00	838.60	9.86	87.34	0.00	236.72	19.63	0.00	310.28	225.21	0.00	0.00
1500012017.0 100 0.00	841.37	10.05	89.56	0.00	239.37	20.17	0.00	310.17	225.21	0.00	0.00
1500012018.0 100 0.00	838.60	9.86	88.92	0.00	236.72	20.38	0.00	310.28	249.72	0.00	0.00
1500012019.0 100 0.00	838.25	9.67	89.72	0.00	235.40	19.95	0.00	310.05	225.21	0.00	0.00
1500012020.0 100 0.00	839.81	9.86	89.72	0.00	235.40	20.38	0.00	310.05	225.21	0.00	0.00
1500012021.0 100 0.00	839.81	9.86	89.40	0.00	238.04	19.51	0.00	310.17	225.21	0.00	0.00
1500012022.0 100 0.00	839.81	9.86	88.13	0.00	236.72	19.71	0.00	310.22	249.72	0.00	0.00
1500012023.0 100 0.00	841.02	9.86	90.03	0.00	238.04	20.38	0.00	310.00	225.21	0.00	0.00
1500012024.0 100 0.00	838.60	9.86	79.75	0.00	235.40	20.17	0.00	310.28	249.72	0.00	0.00
1500012025.0 100 0.00	839.46	9.67	89.72	0.00	235.40	19.71	0.00	310.05	225.21	0.00	0.00
1500012026.0 100 0.00	839.81	9.86	89.40	0.00	238.04	19.51	0.00	310.17	225.21	0.00	0.00
1500012027.0 100 0.00	841.02	9.86	89.24	0.00	240.70	20.00	0.00	310.34	225.21	0.00	0.00
1500012028.0 100 0.00	839.81	9.86	89.24	0.00	235.40	19.63	0.00	310.22	225.21	0.00	0.00
1500012029.0 100 0.00	841.02	9.86	89.72	0.00	236.72	19.71	0.00	310.00	225.21	0.00	0.00
1500012030.0 100 0.00	839.81	9.86	89.72	0.00	235.40	19.95	0.00	310.05	225.21	0.00	0.00
1500012031.0 100 0.00	841.02	9.86	89.24	0.00	243.37	19.71	0.00	310.11	225.21	0.00	0.00
1500012032.0 100 0.00	839.81	9.86	89.08	0.00	235.40	19.31	0.00	310.22	249.72	0.00	0.00
1500012033.0 100 0.00	841.02	9.86	89.87	0.00	236.72	19.71	0.00	310.05	225.21	0.00	0.00
1500012035.0 100 0.00	839.81	9.86	89.56	0.00	236.72	18.87	0.00	310.05	225.21	0.00	0.00
1500012036.0 100 0.00	841.02	9.86	89.72	0.00	234.09	19.71	0.00	310.05	225.21	0.00	0.00
1500012037.0 100 0.00	841.02	9.86	86.39	0.00	240.70	19.95	0.00	310.28	249.72	0.00	0.00
1500012038.0 100 0.00	839.81	9.86	89.72	0.00	236.72	19.31	0.00	310.05	225.21	0.00	0.00
1500012039.0 100 0.00	841.02	9.86	90.19	0.00	235.40	19.95	0.00	309.94	225.21	0.00	0.00
1500012040.0 100 0.00	839.81	9.86	89.87	0.00	235.40	19.57	0.00	310.00	225.21	0.00	0.00
1500012041.0 100 0.00	839.81	9.86	89.72	0.00	239.37	19.76	0.00	310.11	249.72	0.00	0.00
1500012042.0 100 0.00	841.02	9.86	88.13	0.00	238.04	19.51	0.00	310.17	225.21	0.00	0.00
1500012043.0 100 0.00	839.81	9.86	89.40	0.00	238.04	18.64	0.00	310.17	249.72	0.00	0.00
1500012044.0 100 0.00	841.02	9.86	89.40	0.00	236.72	18.87	0.00	310.05	225.21	0.00	0.00
1500012045.0 100 0.00	841.02	9.86	89.56	0.00	235.40	19.22	0.00	310.17	225.21	0.00	0.00
1500012046.0 100 0.00	841.02	9.86	89.72	0.00	236.72	19.31	0.00	310.05	249.72	0.00	0.00
1500012047.0 100 0.00	841.02	9.86	89.72	0.00	235.40	19.76	0.00	310.11	249.72	0.00	0.00
1500012048.0 100 0.00	841.02	9.86	89.24	0.00	236.72	19.10	0.00	310.22	249.72	0.00	0.00
1500012049.0 100 0.00	841.02	9.86	89.40	0.00	242.03	19.31	0.00	310.28	249.72	0.00	0.00
1500012050.0 100 0.00	841.02	9.86	89.87	0.00	235.40	19.37	0.00	310.05	249.72	0.00	0.00
1500012051.0 100 0.00	841.02	9.86	89.87	0.00	234.09	19.10	0.00	310.05	225.21	0.00	0.00
1500012052.0 100 0.00	840.67	9.67	89.56	0.00	239.37	19.31	0.00	310.00	249.72	0.00	0.00
1500012053.0 100 0.00	841.02	9.86	89.40	1.76	238.04	18.46	0.00	310.22	249.72	0.00	0.00
1500012054.0 100 0.00	839.81	9.86	88.45	0.00	236.72	18.87	0.00	310.28	249.72	0.00	0.00
1500012055.0 100 0.00	839.81	9.86	87.97	0.00	240.70	16.70	0.00	310.22	249.72	0.00	0.00
1500012056.0 100 0.00	839.81	9.86	89.40	0.00	235.40	17.62	0.00	310.22	249.72	0.00	0.00
1500012057.0 100 0.00	839.81	9.86	89.87	0.00	234.09	18.87	0.00	310.05	249.72	0.00	0.00
