# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1500008400.0 100 0.00	843.44	9.86	89.87	0.00	236.72	23.53	0.00	310.05	192.69	0.00	0.00
1500008401.0 100 0.00	844.65	9.86	89.72	0.00	238.04	23.23	0.00	310.11	206.97	0.00	0.00
1500008402.0 100 0.00	844.65	9.86	89.56	0.00	236.72	22.86	0.00	310.17	206.97	0.00	0.00
1500008403.0 100 0.00	844.65	9.86	89.40	0.00	238.04	23.23	0.00	310.39	225.21	0.00	0.00
1500008404.0 100 0.00	844.31	9.67	89.24	0.00	236.72	22.96	0.00	310.22	206.97	0.00	0.00
1500008405.0 100 0.00	844.31	9.67	89.87	0.00	236.72	23.25	0.00	310.05	206.97	0.00	0.00
1500008406.0 100 0.00	844.65	9.86	89.87	0.00	234.09	24.08	0.00	310.00	192.69	0.00	0.00
1500008407.0 100 0.00	844.65	9.86	89.72	0.00	240.70	23.14	0.00	310.05	206.97	0.00	0.00
1500008408.0 100 0.00	844.65	9.86	87.50	0.00	238.04	22.81	0.00	310.34	206.97	0.00	0.00
1500008409.0 100 0.00	844.31	9.67	89.72	0.00	235.40	22.96	0.00	310.05	206.97	0.00	0.00
1500008410.0 100 0.00	844.31	9.67	89.40	0.00	239.37	23.25	0.00	310.17	206.97	0.00	0.00
1500008411.0 100 0.00	844.65	9.86	89.87	0.00	235.40	22.96	0.00	310.05	206.97	0.00	0.00
1500008412.0 100 0.00	844.31	9.67	89.24	0.00	242.03	22.84	0.00	310.17	206.97	0.00	0.00
1500008413.0 100 0.00	844.31	9.67	89.56	0.00	238.04	22.51	0.00	310.17	192.69	0.00	0.00
1500008414.0 100 0.00	844.31	9.67	89.56	0.00	236.72	23.09	0.00	310.11	192.69	0.00	0.00
1500008415.0 100 0.00	843.10	9.67	89.72	0.00	236.72	23.41	0.00	310.05	206.97	0.00	0.00
1500008416.0 100 0.00	843.44	9.86	89.56	0.00	236.72	22.89	0.00	310.22	225.21	0.00	0.00
1500008417.0 100 0.00	844.31	9.67	89.24	0.00	242.03	22.51	0.00	310.28	225.21	0.00	0.00
1500008418.0 100 0.00	844.65	9.86	88.77	0.00	236.72	22.81	0.00	310.34	192.69	0.00	0.00
1500008419.0 100 0.00	844.65	9.86	89.72	0.00	236.72	22.96	0.00	310.11	206.97	0.00	0.00
1500008420.0 100 0.00	844.65	9.86	88.92	0.00	240.70	22.54	0.00	310.28	192.69	0.00	0.00
1500008421.0 100 0.00	844.65	9.86	89.24	0.00	242.03	23.25	0.00	310.17	206.97	0.00	0.00
1500008422.0 100 0.00	844.31	9.67	89.87	0.00	235.40	22.96	0.00	310.05	206.97	0.00	0.00
1500008423.0 100 0.00	844.65	9.86	89.56	0.00	234.09	23.25	0.00	310.17	192.69	0.00	0.00
