# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1500706800.0 100 62121.83	844.65	9.86	89.24	0.00	239.37	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706801.0 100 62121.83	846.21	10.05	89.40	0.00	239.37	-2.33	0.00	310.11	0.00	429.16	7522.80
1500706802.0 100 62121.83	844.65	9.86	89.08	0.00	235.40	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706803.0 100 62121.83	845.00	10.05	89.40	0.00	234.09	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706804.0 100 62121.83	844.65	9.86	89.40	0.00	236.72	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706805.0 100 62121.83	844.65	9.86	89.72	0.00	232.78	-0.00	0.00	309.89	0.00	429.16	7522.80
1500706806.0 100 62121.83	844.65	9.86	89.08	0.00	235.40	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706807.0 100 62121.83	844.65	9.86	88.61	0.00	235.40	-0.00	0.00	310.28	0.00	429.16	7522.80
1500706808.0 100 62121.83	845.87	9.86	89.40	0.00	234.09	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706809.0 100 62121.83	844.65	9.86	89.08	0.00	239.37	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706810.0 100 62121.83	845.87	9.86	89.24	0.00	235.40	-2.33	0.00	310.17	0.00	429.16	7522.80
1500706811.0 100 62121.83	845.00	10.05	88.13	0.00	240.70	-0.00	0.00	310.28	0.00	429.16	7522.80
1500706812.0 100 62121.83	844.65	9.86	88.29	0.00	238.04	-0.00	0.00	310.39	0.00	429.16	7522.80
1500706813.0 100 62121.83	845.87	9.86	89.24	0.00	238.04	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706814.0 100 62121.83	845.87	9.86	89.56	0.00	232.78	-0.00	0.00	309.94	0.00	429.16	7522.80
1500706815.0 100 62121.83	845.87	9.86	89.24	0.00	234.09	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706816.0 100 62121.83	844.65	9.86	89.40	0.00	234.09	-0.00	0.00	310.22	0.00	429.16	7522.80
1500706817.0 100 62121.83	844.65	9.86	89.24	0.00	236.72	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706818.0 100 62121.83	844.65	9.86	88.77	0.00	235.40	-0.00	0.00	310.22	0.00	429.16	7522.80
1500706819.0 100 62121.83	846.21	10.05	89.08	0.00	238.04	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706821.0 100 62121.83	844.65	9.86	88.77	0.00	238.04	-0.00	0.00	310.22	0.00	429.16	7522.80
1500706822.0 100 62121.83	845.87	9.86	89.24	0.00	236.72	-0.00	0.00	310.28	0.00	429.16	7522.80
1500706823.0 100 62121.83	845.87	9.86	89.08	0.00	238.04	-0.00	0.00	310.22	0.00	429.16	7522.80
1500706824.0 100 62121.83	844.65	9.86	89.08	0.00	235.40	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706825.0 100 62121.83	844.65	9.86	88.92	0.00	240.70	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706826.0 100 62121.83	844.65	9.86	88.77	0.00	239.37	-0.00	0.00	310.22	0.00	429.16	7522.80
1500706827.0 100 62121.83	844.65	9.86	89.08	0.00	235.40	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706828.0 100 62121.83	844.65	9.86	89.24	0.00	235.40	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706829.0 100 62121.83	844.65	9.86	89.56	0.00	234.09	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706830.0 100 62121.83	844.65	9.86	89.24	0.00	235.40	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706831.0 100 62121.83	844.65	9.86	88.92	0.00	235.40	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706832.0 100 62121.83	844.65	9.86	89.40	0.00	234.09	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706833.0 100 62121.83	844.65	9.86	89.24	0.00	236.72	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706834.0 100 62121.83	844.65	9.86	89.08	0.00	240.70	-2.33	0.00	310.05	0.00	429.16	7522.80
1500706835.0 100 62121.83	844.65	9.86	89.40	0.00	235.40	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706836.0 100 62121.83	844.65	9.86	88.45	0.00	238.04	-0.00	0.00	310.17	0.00	429.16	7522.80
1500706837.0 100 62121.83	844.65	9.86	88.45	0.00	235.40	-0.00	0.00	310.28	0.00	429.16	7522.80
1500706838.0 100 62121.83	844.31	9.67	89.40	0.00	234.09	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706839.0 100 62121.83	844.65	9.86	89.24	0.00	236.72	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706840.0 100 62121.83	844.65	9.86	89.08	0.00	238.04	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706841.0 100 62121.83	844.65	9.86	89.08	0.00	236.72	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706842.0 100 62121.83	844.65	9.86	88.92	0.00	236.72	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706843.0 100 62121.83	844.65	9.86	89.24	0.00	235.40	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706844.0 100 62121.83	844.65	9.86	89.24	0.00	234.09	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706845.0 100 62121.83	844.65	9.86	88.29	0.00	243.37	-0.00	0.00	310.39	0.00	429.16	7522.80
1500706846.0 100 62121.83	844.65	9.86	88.92	0.00	239.37	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706847.0 100 62121.83	844.65	9.86	88.92	0.00	240.70	-0.00	0.00	310.17	0.00	429.16	7522.80
1500706848.0 100 62121.83	844.65	9.86	89.08	0.00	235.40	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706849.0 100 62121.83	844.65	9.86	89.24	0.00	238.04	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706850.0 100 62121.83	844.31	9.67	89.40	0.00	236.72	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706851.0 100 62121.83	844.65	9.86	89.24	0.00	235.40	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706852.0 100 62121.83	844.65	9.86	89.56	0.00	234.09	-2.33	0.00	310.00	0.00	429.16	7522.80
1500706853.0 100 62121.83	843.44	9.86	89.24	0.00	234.09	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706854.0 100 62121.83	844.31	9.67	89.08	0.00	235.40	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706855.0 100 62121.83	844.65	9.86	89.40	0.00	234.09	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706856.0 100 62121.83	844.65	9.86	88.77	0.00	236.72	-0.00	0.00	310.17	0.00	429.16	7522.80
1500706857.0 100 62121.83	844.65	9.86	89.24	0.00	234.09	-0.00	0.00	310.22	0.00	429.16	7522.80
1500706858.0 100 62121.83	844.65	9.86	89.56	0.00	238.04	0.68	0.00	310.17	0.00	429.16	7522.80
1500706859.0 100 62121.83	843.44	9.86	89.08	0.00	235.40	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706860.0 100 62121.83	844.65	9.86	88.77	0.00	240.70	-0.00	0.00	310.17	0.00	429.16	7522.80
1500706861.0 100 62121.83	843.44	9.86	88.77	0.00	238.04	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706862.0 100 62121.83	844.65	9.86	89.24	0.00	234.09	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706863.0 100 62121.83	845.87	9.86	89.72	0.00	236.72	-2.33	0.00	309.94	0.00	429.16	7522.80
1500706864.0 100 62121.83	844.65	9.86	89.24	0.00	234.09	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706865.0 100 62121.83	843.44	9.86	89.56	0.00	238.04	-2.33	0.00	310.05	0.00	429.16	7522.80
1500706866.0 100 62121.83	844.65	9.86	89.40	0.00	235.40	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706867.0 100 62121.83	844.65	9.86	88.92	0.00	239.37	-2.33	0.00	310.17	0.00	429.16	7522.80
1500706868.0 100 62121.83	844.65	9.86	89.24	0.00	236.72	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706869.0 100 62121.83	843.44	9.86	89.40	0.00	234.09	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706870.0 100 62121.83	844.65	9.86	89.08	0.00	236.72	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706871.0 100 62121.83	844.65	9.86	88.45	0.00	236.72	-0.00	0.00	310.34	0.00	429.16	7522.80
1500706872.0 100 62121.83	845.87	9.86	88.45	0.00	235.40	-0.00	0.00	310.28	0.00	429.16	7522.80
1500706873.0 100 62121.83	844.65	9.86	89.40	0.00	232.78	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706874.0 100 62121.83	843.44	9.86	89.40	0.00	235.40	-0.00	0.00	310.00	0.00	429.16	7522.80
1500706875.0 100 62121.83	843.79	10.05	89.56	0.00	232.78	-0.00	0.00	309.94	0.00	429.16	7522.80
1500706876.0 100 62121.83	844.65	9.86	89.08	0.00	240.70	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706877.0 100 62121.83	844.65	9.86	89.24	0.00	234.09	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706878.0 100 62121.83	844.65	9.86	88.92	0.00	235.40	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706879.0 100 62121.83	844.65	9.86	88.77	0.00	235.40	-0.00	0.00	310.17	0.00	429.16	7522.80
1500706880.0 100 62121.83	843.44	9.86	88.29	0.00	238.04	-0.00	0.00	310.28	0.00	429.16	7522.80
1500706881.0 100 62121.83	844.65	9.86	89.24	0.00	236.72	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706882.0 100 62121.83	844.65	9.86	88.92	0.00	240.70	-0.00	0.00	310.17	0.00	429.16	7522.80
1500706883.0 100 62121.83	844.65	9.86	89.08	0.00	235.40	-0.00	0.00	310.05	0.00	429.16	7522.80
1500706884.0 100 62121.83	844.31	9.67	89.40	0.00	232.78	-0.00	0.00	309.94	0.00	429.16	7522.80
1500706885.0 100 62121.83	844.65	9.86	89.40	0.00	236.72	-2.33	0.00	310.00	0.00	429.16	7522.80
1500706886.0 100 62121.83	843.44	9.86	89.56	0.00	232.78	-0.00	0.00	309.94	0.00	429.16	7522.80
1500706887.0 100 62121.83	844.65	9.86	88.92	0.00	238.04	-0.00	0.00	310.11	0.00	429.16	7522.80
1500706888.0 100 62121.83	844.65	9.86	89.08	0.00	234.09	-0.00	0.00	310.11	0.00	429.16	7522.80
