# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1500663600.0 50 0.00	856.33	14.16	84.97	0.00	227.60	-0.00	0.00	309.49	0.00	0.00	0.00
1500663601.0 50 0.00	856.68	14.35	85.76	0.00	228.89	-0.00	0.00	309.72	0.00	0.00	0.00
1500663602.0 50 0.00	856.68	14.35	85.13	0.00	225.04	-0.00	0.00	309.49	0.00	0.00	0.00
1500663603.0 50 0.00	857.90	14.35	85.44	0.00	225.04	-2.33	0.00	309.60	0.00	0.00	0.00
1500663604.0 50 0.00	857.90	14.35	85.44	0.00	225.04	-0.00	0.00	309.55	0.00	0.00	0.00
1500663605.0 50 0.00	857.90	14.35	85.28	0.00	223.76	-0.00	0.00	309.55	0.00	0.00	0.00
1500663606.0 50 0.00	856.68	14.35	85.60	0.00	226.32	-0.00	0.00	309.55	0.00	0.00	0.00
1500663607.0 50 0.00	856.68	14.35	80.85	0.00	223.76	-0.00	0.00	309.66	0.00	0.00	0.00
1500663608.0 50 0.00	855.45	14.35	85.60	0.00	226.32	-0.00	0.00	309.49	0.00	0.00	0.00
1500663609.0 50 0.00	857.55	14.16	84.65	0.00	222.49	-0.00	0.00	309.55	0.00	0.00	0.00
1500663610.0 50 0.00	857.90	14.35	85.13	0.00	225.04	-0.00	0.00	309.55	0.00	0.00	0.00
1500663611.0 50 0.00	856.68	14.35	85.28	0.00	225.04	-0.00	0.00	309.55	0.00	0.00	0.00
1500663612.0 50 0.00	857.55	14.16	84.97	0.00	223.76	-0.00	0.00	309.55	0.00	0.00	0.00
1500663613.0 50 0.00	856.68	14.35	85.44	0.00	223.76	-0.00	0.00	309.60	0.00	0.00	0.00
1500663614.0 50 0.00	856.68	14.35	85.28	0.00	223.76	-0.00	0.00	309.60	0.00	0.00	0.00
1500663615.0 50 0.00	857.90	14.35	84.97	0.00	222.49	-0.00	0.00	309.72	0.00	0.00	0.00
1500663616.0 50 0.00	857.55	14.16	85.28	0.00	227.60	-2.33	0.00	309.60	0.00	0.00	0.00
1500663617.0 50 0.00	855.98	13.97	85.28	0.00	223.76	-0.00	0.00	309.55	0.00	0.00	0.00
1500663618.0 50 0.00	856.68	14.35	84.97	0.00	227.60	-0.00	0.00	309.66	473.68	0.00	0.00
1500663619.0 50 0.00	857.90	14.35	84.81	0.00	227.60	-0.00	0.00	309.55	0.00	0.00	0.00
1500663620.0 50 0.00	856.33	14.16	84.97	0.00	226.32	-0.00	0.00	309.60	0.00	0.00	0.00
